end,dps,filed,concept,eps,ticker,dps_prev,gap
2022-12-31,0.365,2023-02-16,CommonStockDividendsPerShareDeclared,1.9700000000000013,BC,0.365,91.0
2023-04-01,0.4,2023-05-04,CommonStockDividendsPerShareDeclared,1.57,BC,0.365,91.0
2023-07-01,0.4,2023-08-03,CommonStockDividendsPerShareDeclared,1.9,BC,0.4,91.0
2023-09-30,0.4,2023-11-01,CommonStockDividendsPerShareDeclared,1.61,BC,0.4,91.0
2023-12-31,0.42,2024-08-01,CommonStockDividendsPerShareDeclared,0.91,BC,0.4,92.0
2024-03-30,0.42,2024-10-30,CommonStockDividendsPerShareDeclared,0.99,BC,0.42,90.0
2024-06-29,0.42,2025-10-30,CommonStockDividendsPerShareDeclared,1.48,BC,0.42,91.0
2024-09-28,0.43,2025-04-30,CommonStockDividendsPerShareDeclared,0.67,BC,0.42,91.0
2024-12-31,0.4099999999999999,2025-02-14,CommonStockDividendsPerShareDeclared,-1.1999999999999995,BC,0.43,94.0
2025-03-29,0.43,2025-07-30,CommonStockDividendsPerShareDeclared,0.31,BC,0.4099999999999999,88.0
2025-06-28,0.43,2025-10-30,CommonStockDividendsPerShareDeclared,0.89,BC,0.43,91.0
2026-04-04,0.44,2026-05-07,CommonStockDividendsPerShareDeclared,0.32,BC,0.43,280.0
2026-07-04,0.44,2026-08-05,CommonStockDividendsPerShareDeclared,1.68,BC,0.44,91.0
2008-12-31,0.33,2010-02-08,CommonStockDividendsPerShareDeclared,1.29,BDX,,
2009-03-31,0.33,2010-05-06,CommonStockDividendsPerShareDeclared,1.09,BDX,0.33,90.0
2009-06-30,0.33,2010-08-04,CommonStockDividendsPerShareDeclared,1.42,BDX,0.33,91.0
2009-12-31,0.37,2010-02-08,CommonStockDividendsPerShareDeclared,1.33,BDX,0.33,184.0
2010-03-31,0.37,2010-05-06,CommonStockDividendsPerShareDeclared,1.26,BDX,0.37,90.0
2010-06-30,0.37,2010-08-04,CommonStockDividendsPerShareDeclared,1.32,BDX,0.37,91.0
2010-12-31,0.41,2011-02-08,CommonStockDividendsPerShareDeclared,1.39,BDX,0.37,184.0
2011-03-31,0.41,2011-05-04,CommonStockDividendsPerShareDeclared,1.41,BDX,0.41,90.0
2011-06-30,0.41,2011-08-02,CommonStockDividendsPerShareDeclared,1.57,BDX,0.41,91.0
2011-12-31,0.45,2012-02-07,CommonStockDividendsPerShareDeclared,1.23,BDX,0.41,184.0
2012-03-31,0.45,2012-05-03,CommonStockDividendsPerShareDeclared,1.41,BDX,0.45,91.0
2012-06-30,0.45,2012-08-06,CommonStockDividendsPerShareDeclared,1.62,BDX,0.45,91.0
2012-12-31,0.495,2013-02-07,CommonStockDividendsPerShareDeclared,3.18,BDX,0.45,184.0
2013-03-31,0.495,2014-05-05,CommonStockDividendsPerShareDeclared,1.42,BDX,0.495,90.0
2013-06-30,0.495,2013-08-05,CommonStockDividendsPerShareDeclared,1.55,BDX,0.495,91.0
2013-12-31,0.545,2014-02-10,CommonStockDividendsPerShareDeclared,1.4,BDX,0.495,184.0
2014-03-31,0.545,2014-05-05,CommonStockDividendsPerShareDeclared,1.48,BDX,0.545,90.0
2014-06-30,0.545,2014-08-04,CommonStockDividendsPerShareDeclared,1.69,BDX,0.545,91.0
2014-12-31,0.6,2015-02-06,CommonStockDividendsPerShareDeclared,1.22,BDX,0.545,184.0
2015-03-31,0.6,2015-05-08,CommonStockDividendsPerShareDeclared,1.1,BDX,0.6,90.0
2015-06-30,0.6,2015-08-06,CommonStockDividendsPerShareDeclared,0.3,BDX,0.6,91.0
2015-12-31,0.66,2016-02-05,CommonStockDividendsPerShareDeclared,1.08,BDX,0.6,184.0
2016-03-31,0.66,2016-05-06,CommonStockDividendsPerShareDeclared,1.59,BDX,0.66,91.0
2016-06-30,0.66,2016-08-04,CommonStockDividendsPerShareDeclared,1.83,BDX,0.66,91.0
2016-12-31,0.73,2017-02-02,CommonStockDividendsPerShareDeclared,2.64,BDX,0.66,184.0
2017-03-31,0.73,2017-05-02,CommonStockDividendsPerShareDeclared,1.61,BDX,0.73,90.0
2017-06-30,0.73,2017-08-03,CommonStockDividendsPerShareDeclared,-0.75,BDX,0.73,91.0
2017-12-31,0.75,2018-02-06,CommonStockDividendsPerShareDeclared,-0.76,BDX,0.73,184.0
2018-03-31,0.75,2018-05-03,CommonStockDividendsPerShareDeclared,-0.19,BDX,0.75,90.0
2018-06-30,0.75,2018-08-02,CommonStockDividendsPerShareDeclared,2.08,BDX,0.75,91.0
2018-12-31,0.77,2019-02-05,CommonStockDividendsPerShareDeclared,2.09,BDX,0.75,184.0
2019-03-31,0.77,2019-05-09,CommonStockDividendsPerShareDeclared,-0.07,BDX,0.77,90.0
2019-06-30,0.77,2019-08-06,CommonStockDividendsPerShareDeclared,1.53,BDX,0.77,91.0
2019-12-31,0.79,2020-02-06,CommonStockDividendsPerShareDeclared,0.88,BDX,0.77,184.0
2020-03-31,0.79,2020-05-07,CommonStockDividendsPerShareDeclared,0.53,BDX,0.79,91.0
2020-06-30,0.79,2020-08-06,CommonStockDividendsPerShareDeclared,0.98,BDX,0.79,91.0
2020-12-31,0.83,2021-02-04,CommonStockDividendsPerShareDeclared,3.38,BDX,0.79,184.0
2021-03-31,0.83,2021-05-06,CommonStockDividendsPerShareDeclared,0.95,BDX,0.83,90.0
2021-06-30,0.83,2021-08-05,CommonStockDividendsPerShareDeclared,1.73,BDX,0.83,91.0
2021-12-31,0.87,2022-02-03,CommonStockDividendsPerShareDeclared,2.3,BDX,0.83,184.0
2022-03-31,0.87,2022-05-05,CommonStockDividendsPerShareDeclared,1.51,BDX,0.87,90.0
2022-06-30,0.87,2022-08-04,CommonStockDividendsPerShareDeclared,1.18,BDX,0.87,91.0
2022-12-31,0.91,2023-02-02,CommonStockDividendsPerShareDeclared,1.71,BDX,0.87,184.0
2023-03-31,0.91,2023-05-04,CommonStockDividendsPerShareDeclared,1.54,BDX,0.91,90.0
2023-06-30,0.91,2023-08-03,CommonStockDividendsPerShareDeclared,1.37,BDX,0.91,91.0
2023-12-31,0.95,2024-02-01,CommonStockDividendsPerShareDeclared,0.97,BDX,0.91,184.0
2024-03-31,0.95,2024-05-02,CommonStockDividendsPerShareDeclared,1.85,BDX,0.95,91.0
2024-06-30,0.95,2024-08-01,CommonStockDividendsPerShareDeclared,1.68,BDX,0.95,91.0
2024-12-31,1.04,2025-02-06,CommonStockDividendsPerShareDeclared,1.05,BDX,0.95,184.0
2025-03-31,1.04,2025-05-01,CommonStockDividendsPerShareDeclared,1.07,BDX,1.04,90.0
2025-06-30,1.04,2025-08-07,CommonStockDividendsPerShareDeclared,2.0,BDX,1.04,91.0
2025-12-31,1.05,2026-02-09,CommonStockDividendsPerShareDeclared,1.34,BDX,1.04,184.0
2026-03-31,1.05,2026-05-07,CommonStockDividendsPerShareDeclared,-1.11,BDX,1.05,90.0
2026-06-30,1.05,2026-08-06,CommonStockDividendsPerShareDeclared,1.37,BDX,1.05,91.0
2008-06-30,0.2,2009-08-07,CommonStockDividendsPerShareDeclared,1.72,BEN,,
2008-12-31,0.21,2010-02-08,CommonStockDividendsPerShareDeclared,0.52,BEN,0.2,184.0
2009-03-31,0.21,2010-05-06,CommonStockDividendsPerShareDeclared,0.48,BEN,0.21,90.0
2009-06-30,0.21,2009-08-07,CommonStockDividendsPerShareDeclared,1.3,BEN,0.21,91.0
2009-09-30,0.20999999999999996,2009-11-24,CommonStockDividendsPerShareDeclared,1.5900000000000003,BEN,0.21,92.0
2009-12-31,3.22,2010-02-08,CommonStockDividendsPerShareDeclared,1.55,BEN,0.20999999999999996,92.0
2010-03-31,0.22,2010-05-06,CommonStockDividendsPerShareDeclared,1.56,BEN,3.22,90.0
2010-06-30,0.22,2010-08-18,CommonStockDividendsPerShareDeclared,1.59,BEN,0.22,91.0
2010-09-30,0.2199999999999993,2010-11-16,CommonStockDividendsPerShareDeclared,1.66,BEN,0.22,92.0
2010-12-31,0.25,2011-02-08,CommonStockDividendsPerShareDeclared,2.24,BEN,0.2199999999999993,92.0
2011-03-31,0.25,2011-05-03,CommonStockDividendsPerShareDeclared,2.26,BEN,0.25,90.0
2011-06-30,0.25,2011-08-02,CommonStockDividendsPerShareDeclared,2.27,BEN,0.25,91.0
2011-09-30,0.25,2011-11-15,CommonStockDividendsPerShareDeclared,1.8900000000000008,BEN,0.25,92.0
2011-12-31,2.27,2012-02-01,CommonStockDividendsPerShareDeclared,2.21,BEN,0.25,92.0
2012-03-31,0.27,2012-05-02,CommonStockDividendsPerShareDeclared,2.33,BEN,2.27,91.0
2012-06-30,0.27,2012-07-30,CommonStockDividendsPerShareDeclared,2.12,BEN,0.27,91.0
2012-09-30,0.27,2012-11-15,CommonStockDividendsPerShareDeclared,2.3200000000000003,BEN,0.27,92.0
2012-12-31,3.29,2013-02-01,CommonStockDividendsPerShareDeclared,2.42,BEN,0.27,92.0
2013-03-31,0.29,2013-04-30,CommonStockDividendsPerShareDeclared,2.69,BEN,3.29,90.0
2013-06-30,0.097,2013-07-29,CommonStockDividendsPerShareDeclared,0.87,BEN,0.29,91.0
2013-09-30,0.0,2013-11-12,CommonStockDividendsPerShareDeclared,-2.6099999999999994,BEN,0.097,92.0
2013-12-31,0.12,2014-01-30,CommonStockDividendsPerShareDeclared,0.96,BEN,0.0,92.0
2014-03-31,0.12,2014-04-28,CommonStockDividendsPerShareDeclared,0.89,BEN,0.12,90.0
2014-06-30,0.12,2014-07-30,CommonStockDividendsPerShareDeclared,0.92,BEN,0.12,91.0
2014-09-30,0.12,2014-11-12,CommonStockDividendsPerShareDeclared,1.02,BEN,0.12,92.0
2014-12-31,0.65,2015-01-30,CommonStockDividendsPerShareDeclared,0.91,BEN,0.12,92.0
2015-03-31,0.15,2015-04-29,CommonStockDividendsPerShareDeclared,0.98,BEN,0.65,90.0
2015-06-30,0.15,2015-07-29,CommonStockDividendsPerShareDeclared,0.82,BEN,0.15,91.0
2015-09-30,0.15000000000000002,2015-11-12,CommonStockDividendsPerShareDeclared,0.5800000000000001,BEN,0.15,92.0
2015-12-31,0.18,2016-02-03,CommonStockDividendsPerShareDeclared,0.74,BEN,0.15000000000000002,92.0
2016-03-31,0.18,2016-04-27,CommonStockDividendsPerShareDeclared,0.61,BEN,0.18,91.0
2016-06-30,0.18,2016-07-28,CommonStockDividendsPerShareDeclared,0.77,BEN,0.18,91.0
2016-09-30,0.17999999999999994,2016-11-14,CommonStockDividendsPerShareDeclared,0.8199999999999998,BEN,0.18,92.0
2016-12-31,0.2,2017-01-27,CommonStockDividendsPerShareDeclared,0.77,BEN,0.17999999999999994,92.0
2017-03-31,0.2,2017-04-28,CommonStockDividendsPerShareDeclared,0.74,BEN,0.2,90.0
2017-06-30,0.2,2017-07-28,CommonStockDividendsPerShareDeclared,0.73,BEN,0.2,91.0
2017-09-30,0.19999999999999996,2017-11-13,CommonStockDividendsPerShareDeclared,0.7699999999999996,BEN,0.2,92.0
2017-12-31,0.23,2018-01-30,CommonStockDividendsPerShareDeclared,-1.06,BEN,0.19999999999999996,92.0
2018-03-31,3.23,2018-04-26,CommonStockDividendsPerShareDeclared,0.79,BEN,0.23,90.0
2018-06-30,0.23,2018-07-27,CommonStockDividendsPerShareDeclared,0.75,BEN,3.23,91.0
2018-09-30,0.22999999999999998,2018-11-09,CommonStockDividendsPerShareDeclared,0.91,BEN,0.23,92.0
2018-12-31,0.26,2019-01-30,CommonStockDividendsPerShareDeclared,0.54,BEN,0.22999999999999998,92.0
2019-03-31,0.26,2019-04-26,CommonStockDividendsPerShareDeclared,0.72,BEN,0.26,90.0
2019-06-30,0.26,2019-07-30,CommonStockDividendsPerShareDeclared,0.48,BEN,0.26,91.0
2019-09-30,0.26,2019-11-12,CommonStockDividendsPerShareDeclared,0.6100000000000001,BEN,0.26,92.0
2019-12-31,0.27,2020-01-30,CommonStockDividendsPerShareDeclared,0.7,BEN,0.26,92.0
2020-03-31,0.27,2020-04-30,CommonStockDividendsPerShareDeclared,0.16,BEN,0.27,91.0
2020-06-30,0.27,2020-07-28,CommonStockDividendsPerShareDeclared,0.58,BEN,0.27,91.0
2020-09-30,0.27,2020-11-23,CommonStockDividendsPerShareDeclared,0.1500000000000001,BEN,0.27,92.0
2020-12-31,0.28,2021-02-02,CommonStockDividendsPerShareDeclared,0.67,BEN,0.27,92.0
2021-03-31,0.28,2021-05-04,CommonStockDividendsPerShareDeclared,0.74,BEN,0.28,90.0
2021-06-30,0.28,2021-08-03,CommonStockDividendsPerShareDeclared,0.86,BEN,0.28,91.0
2021-09-30,0.28,2021-11-19,CommonStockDividendsPerShareDeclared,1.31,BEN,0.28,92.0
2021-12-31,0.29,2022-02-01,CommonStockDividendsPerShareDeclared,0.89,BEN,0.28,92.0
2022-03-31,0.29,2022-05-03,CommonStockDividendsPerShareDeclared,0.68,BEN,0.29,90.0
2022-06-30,0.29,2022-07-28,CommonStockDividendsPerShareDeclared,0.5,BEN,0.29,91.0
2022-09-30,0.29000000000000004,2022-11-14,CommonStockDividendsPerShareDeclared,0.4599999999999995,BEN,0.29,92.0
2022-12-31,0.3,2023-01-30,CommonStockDividendsPerShareDeclared,0.32,BEN,0.29000000000000004,92.0
2023-03-31,0.3,2023-05-01,CommonStockDividendsPerShareDeclared,0.38,BEN,0.3,90.0
2023-06-30,0.3,2023-07-28,CommonStockDividendsPerShareDeclared,0.44,BEN,0.3,91.0
2023-09-30,0.30000000000000004,2023-11-14,CommonStockDividendsPerShareDeclared,0.5800000000000001,BEN,0.3,92.0
2023-12-31,0.31,2024-04-29,CommonStockDividendsPerShareDeclared,0.5,BEN,0.30000000000000004,92.0
2024-03-31,0.31,2024-04-29,CommonStockDividendsPerShareDeclared,0.23,BEN,0.31,91.0
2024-06-30,0.31,2024-07-26,CommonStockDividendsPerShareDeclared,0.32,BEN,0.31,91.0
2024-09-30,0.31000000000000005,2024-11-12,CommonStockDividendsPerShareDeclared,-0.2,BEN,0.31,92.0
2024-12-31,0.32,2025-01-31,CommonStockDividendsPerShareDeclared,0.29,BEN,0.31000000000000005,92.0
2025-03-31,0.32,2025-05-02,CommonStockDividendsPerShareDeclared,0.26,BEN,0.32,90.0
2025-06-30,0.32,2025-08-01,CommonStockDividendsPerShareDeclared,0.15,BEN,0.32,91.0
2025-09-30,0.32000000000000006,2025-11-10,CommonStockDividendsPerShareDeclared,0.2099999999999999,BEN,0.32,92.0
2025-12-31,0.33,2026-01-30,CommonStockDividendsPerShareDeclared,0.46,BEN,0.32000000000000006,92.0
2026-03-31,0.33,2026-04-28,CommonStockDividendsPerShareDeclared,0.49,BEN,0.33,90.0
2026-06-30,0.33,2026-07-31,CommonStockDividendsPerShareDeclared,0.31,BEN,0.33,91.0
2009-07-31,0.575,2010-09-02,CommonStockDividendsPerShareDeclared,0.81,BF-B,,
2010-01-31,0.6,2011-03-09,CommonStockDividendsPerShareDeclared,0.73,BF-B,0.575,184.0
2010-07-31,0.6,2010-09-02,CommonStockDividendsPerShareDeclared,0.76,BF-B,0.6,181.0
2011-01-31,1.64,2011-03-09,CommonStockDividendsPerShareDeclared,0.97,BF-B,0.6,184.0
2011-07-31,0.64,2011-09-08,CommonStockDividendsPerShareDeclared,0.81,BF-B,1.64,181.0
2011-10-31,0.0,2012-12-05,CommonStockDividendsPerShareDeclared,1.1,BF-B,0.64,92.0
2012-01-31,0.7,2012-03-08,CommonStockDividendsPerShareDeclared,0.94,BF-B,0.0,92.0
2012-07-31,0.467,2012-09-05,CommonStockDividendsPerShareDeclared,0.69,BF-B,0.7,182.0
2012-10-31,0.0,2012-12-05,CommonStockDividendsPerShareDeclared,0.81,BF-B,0.467,92.0
2013-01-31,4.51,2013-03-06,CommonStockDividendsPerShareDeclared,0.74,BF-B,0.0,92.0
2013-07-31,0.51,2013-08-28,CommonStockDividendsPerShareDeclared,0.67,BF-B,4.51,181.0
2013-10-31,0.0,2013-12-04,CommonStockDividendsPerShareDeclared,0.97,BF-B,0.51,92.0
2014-01-31,0.58,2014-03-06,CommonStockDividendsPerShareDeclared,0.83,BF-B,0.0,92.0
2014-07-31,0.58,2014-08-28,CommonStockDividendsPerShareDeclared,0.7,BF-B,0.58,181.0
2014-10-31,0.0,2014-12-03,CommonStockDividendsPerShareDeclared,0.98,BF-B,0.58,92.0
2015-01-31,0.63,2015-03-05,CommonStockDividendsPerShareDeclared,0.88,BF-B,0.0,92.0
2015-07-31,0.63,2015-08-26,CommonStockDividendsPerShareDeclared,0.75,BF-B,0.63,181.0
2015-10-31,0.0,2015-12-02,CommonStockDividendsPerShareDeclared,0.98,BF-B,0.63,92.0
2016-01-31,0.68,2016-03-02,CommonStockDividendsPerShareDeclared,0.94,BF-B,0.0,92.0
2016-07-31,0.34,2016-08-31,CommonStockDividendsPerShareDeclared,0.37,BF-B,0.68,182.0
2016-10-31,0.0,2016-12-07,CommonStockDividendsPerShareDeclared,0.51,BF-B,0.34,92.0
2017-01-31,0.365,2017-03-07,CommonStockDividendsPerShareDeclared,0.47,BF-B,0.0,92.0
2017-07-31,0.365,2017-08-30,CommonStockDividendsPerShareDeclared,0.46,BF-B,0.365,181.0
2017-10-31,0.0,2017-12-06,CommonStockDividendsPerShareDeclared,0.62,BF-B,0.365,92.0
2018-01-31,1.316,2018-03-07,CommonStockDividendsPerShareDeclared,0.39,BF-B,0.0,92.0
2018-07-31,0.316,2018-08-29,CommonStockDividendsPerShareDeclared,0.42,BF-B,1.316,181.0
2008-06-30,0.78,2009-08-07,CommonStockDividendsPerShareCashPaid,2.04,BLK,,
2008-09-30,0.78,2009-11-06,CommonStockDividendsPerShareCashPaid,1.62,BLK,0.78,92.0
2009-03-31,0.78,2010-05-10,CommonStockDividendsPerShareCashPaid,0.63,BLK,0.78,182.0
2009-06-30,0.78,2009-08-07,CommonStockDividendsPerShareCashPaid,1.62,BLK,0.78,91.0
2009-09-30,0.78,2009-11-06,CommonStockDividendsPerShareCashPaid,2.31,BLK,0.78,92.0
2009-12-31,0.78,2011-02-28,CommonStockDividendsPerShareCashPaid,1.65,BLK,0.78,92.0
2010-03-31,1.0,2010-05-10,CommonStockDividendsPerShareCashPaid,2.2,BLK,0.78,90.0
2010-06-30,1.0,2010-08-06,CommonStockDividendsPerShareCashPaid,2.23,BLK,1.0,91.0
2010-09-30,1.0,2010-11-08,CommonStockDividendsPerShareCashPaid,2.85,BLK,1.0,92.0
2010-12-31,1.0,2011-02-28,CommonStockDividendsPerShareCashPaid,3.39,BLK,1.0,92.0
2011-03-31,1.375,2011-05-09,CommonStockDividendsPerShareCashPaid,2.92,BLK,1.0,90.0
2011-06-30,1.375,2011-08-08,CommonStockDividendsPerShareCashPaid,3.26,BLK,1.375,91.0
2011-09-30,1.375,2011-11-09,CommonStockDividendsPerShareCashPaid,3.28,BLK,1.375,92.0
2011-12-31,1.375,2012-02-28,CommonStockDividendsPerShareCashPaid,3.1,BLK,1.375,92.0
2012-03-31,1.5,2012-05-09,CommonStockDividendsPerShareCashPaid,3.19,BLK,1.375,91.0
2012-06-30,1.5,2012-08-08,CommonStockDividendsPerShareCashPaid,3.13,BLK,1.5,91.0
2012-09-30,1.5,2012-11-08,CommonStockDividendsPerShareCashPaid,3.72,BLK,1.5,92.0
2012-12-31,1.5,2013-03-01,CommonStockDividendsPerShareCashPaid,4.02,BLK,1.5,92.0
2013-03-31,1.68,2013-05-09,CommonStockDividendsPerShareCashPaid,3.69,BLK,1.5,90.0
2013-06-30,1.68,2013-08-08,CommonStockDividendsPerShareCashPaid,4.27,BLK,1.68,91.0
2013-09-30,1.68,2013-11-08,CommonStockDividendsPerShareCashPaid,4.3,BLK,1.68,92.0
2013-12-31,1.68,2014-02-28,CommonStockDividendsPerShareCashPaid,4.98,BLK,1.68,92.0
2014-03-31,1.93,2014-05-09,CommonStockDividendsPerShareCashPaid,4.47,BLK,1.68,90.0
2014-06-30,1.93,2014-08-08,CommonStockDividendsPerShareCashPaid,4.79,BLK,1.93,91.0
2014-09-30,1.93,2014-11-07,CommonStockDividendsPerShareCashPaid,5.46,BLK,1.93,92.0
2014-12-31,1.93,2015-02-27,CommonStockDividendsPerShareCashPaid,4.86,BLK,1.93,92.0
2015-03-31,2.18,2015-05-08,CommonStockDividendsPerShareCashPaid,4.92,BLK,1.93,90.0
2015-06-30,2.18,2015-08-07,CommonStockDividendsPerShareCashPaid,4.92,BLK,2.18,91.0
2015-09-30,2.18,2015-11-06,CommonStockDividendsPerShareCashPaid,5.08,BLK,2.18,92.0
2015-12-31,2.18,2016-02-26,CommonStockDividendsPerShareCashPaid,5.19,BLK,2.18,92.0
2016-03-31,2.29,2016-05-10,CommonStockDividendsPerShareCashPaid,3.97,BLK,2.18,91.0
2016-06-30,2.29,2016-08-08,CommonStockDividendsPerShareCashPaid,4.79,BLK,2.29,91.0
2016-09-30,2.29,2016-11-08,CommonStockDividendsPerShareCashPaid,5.33,BLK,2.29,92.0
2016-12-31,2.29,2017-02-28,CommonStockDividendsPerShareCashPaid,5.21,BLK,2.29,92.0
2017-03-31,2.5,2017-05-09,CommonStockDividendsPerShareCashPaid,5.29,BLK,2.29,90.0
2017-06-30,2.5,2017-08-08,CommonStockDividendsPerShareCashPaid,5.27,BLK,2.5,91.0
2017-09-30,2.5,2017-11-08,CommonStockDividendsPerShareCashPaid,5.85,BLK,2.5,92.0
2017-12-31,2.5,2018-02-28,CommonStockDividendsPerShareCashPaid,14.29,BLK,2.5,92.0
2018-03-31,2.88,2018-05-09,CommonStockDividendsPerShareCashPaid,6.75,BLK,2.5,90.0
2018-06-30,2.88,2018-08-08,CommonStockDividendsPerShareCashPaid,6.67,BLK,2.88,91.0
2018-09-30,3.13,2018-11-09,CommonStockDividendsPerShareCashPaid,7.59,BLK,2.88,92.0
2018-12-31,3.13,2019-02-28,CommonStockDividendsPerShareCashPaid,5.84,BLK,3.13,92.0
2019-03-31,3.3,2019-05-09,CommonStockDividendsPerShareCashPaid,6.65,BLK,3.13,90.0
2019-06-30,3.3,2020-02-28,CommonStockDividendsPerShareCashPaid,6.46,BLK,3.3,91.0
2019-09-30,3.3,2020-02-28,CommonStockDividendsPerShareCashPaid,7.21,BLK,3.3,92.0
2019-12-31,3.3,2020-02-28,CommonStockDividendsPerShareCashPaid,8.38,BLK,3.3,92.0
2008-06-30,0.31,2009-07-23,CommonStockDividendsPerShareDeclared,0.38,BMY,,
2008-09-30,0.31,2009-10-22,CommonStockDividendsPerShareDeclared,1.3,BMY,0.31,92.0
2009-03-31,0.31,2010-04-29,CommonStockDividendsPerShareDeclared,0.32,BMY,0.31,182.0
2009-06-30,0.31,2009-07-23,CommonStockDividendsPerShareDeclared,0.49,BMY,0.31,91.0
2009-09-30,0.31,2009-10-22,CommonStockDividendsPerShareDeclared,0.49,BMY,0.31,92.0
2009-12-31,0.32,2011-02-18,CommonStockDividendsPerShareDeclared,4.08,BMY,0.31,92.0
2010-03-31,0.32,2010-04-29,CommonStockDividendsPerShareDeclared,0.43,BMY,0.32,90.0
2010-06-30,0.32,2010-07-22,CommonStockDividendsPerShareDeclared,0.54,BMY,0.32,91.0
2010-09-30,0.32,2010-10-26,CommonStockDividendsPerShareDeclared,0.55,BMY,0.32,92.0
2010-12-31,0.33,2011-02-18,CommonStockDividendsPerShareDeclared,0.28,BMY,0.32,92.0
2011-03-31,0.33,2011-04-28,CommonStockDividendsPerShareDeclared,0.58,BMY,0.33,90.0
2011-06-30,0.33,2011-07-28,CommonStockDividendsPerShareDeclared,0.53,BMY,0.33,91.0
2011-09-30,0.33,2011-10-27,CommonStockDividendsPerShareDeclared,0.57,BMY,0.33,92.0
2011-12-31,0.34,2012-02-17,CommonStockDividendsPerShareDeclared,0.5,BMY,0.33,92.0
2012-03-31,0.34,2012-04-26,CommonStockDividendsPerShareDeclared,0.65,BMY,0.34,91.0
2012-06-30,0.34,2012-07-25,CommonStockDividendsPerShareDeclared,0.38,BMY,0.34,91.0
2012-09-30,0.34,2012-10-24,CommonStockDividendsPerShareDeclared,-0.43,BMY,0.34,92.0
2012-12-31,0.35,2013-02-15,CommonStockDividendsPerShareDeclared,0.56,BMY,0.34,92.0
2013-03-31,0.35,2013-04-25,CommonStockDividendsPerShareDeclared,0.37,BMY,0.35,90.0
2013-06-30,0.35,2013-07-25,CommonStockDividendsPerShareDeclared,0.33,BMY,0.35,91.0
2013-09-30,0.35,2013-10-23,CommonStockDividendsPerShareDeclared,0.42,BMY,0.35,92.0
2013-12-31,0.36,2014-02-14,CommonStockDividendsPerShareDeclared,0.44,BMY,0.35,92.0
2014-03-31,0.36,2014-04-29,CommonStockDividendsPerShareDeclared,0.57,BMY,0.36,90.0
2014-06-30,0.36,2014-07-24,CommonStockDividendsPerShareDeclared,0.2,BMY,0.36,91.0
2014-09-30,0.36,2014-10-24,CommonStockDividendsPerShareDeclared,0.43,BMY,0.36,92.0
2014-12-31,0.37,2015-02-13,CommonStockDividendsPerShareDeclared,0.01,BMY,0.36,92.0
2015-03-31,0.37,2015-04-28,CommonStockDividendsPerShareDeclared,0.71,BMY,0.37,90.0
2015-06-30,0.37,2015-07-23,CommonStockDividendsPerShareDeclared,-0.08,BMY,0.37,91.0
2015-09-30,0.37,2015-10-27,CommonStockDividendsPerShareDeclared,0.42,BMY,0.37,92.0
2015-12-31,0.38,2016-02-12,CommonStockDividendsPerShareDeclared,-0.12,BMY,0.37,92.0
2016-03-31,0.38,2016-04-28,CommonStockDividendsPerShareDeclared,0.72,BMY,0.38,91.0
2016-06-30,0.38,2016-07-28,CommonStockDividendsPerShareDeclared,0.7,BMY,0.38,91.0
2016-09-30,0.38,2016-10-27,CommonStockDividendsPerShareDeclared,0.72,BMY,0.38,92.0
2016-12-31,0.39,2017-02-21,CommonStockDividendsPerShareDeclared,0.53,BMY,0.38,92.0
2017-03-31,0.39,2017-04-27,CommonStockDividendsPerShareDeclared,0.95,BMY,0.39,90.0
2017-06-30,0.39,2017-07-27,CommonStockDividendsPerShareDeclared,0.56,BMY,0.39,91.0
2017-09-30,0.39,2017-10-26,CommonStockDividendsPerShareDeclared,0.52,BMY,0.39,92.0
2017-12-31,0.4,2018-02-13,CommonStockDividendsPerShareDeclared,-1.42,BMY,0.39,92.0
2018-03-31,0.4,2018-04-26,CommonStockDividendsPerShareDeclared,0.91,BMY,0.4,90.0
2018-06-30,0.4,2018-07-26,CommonStockDividendsPerShareDeclared,0.23,BMY,0.4,91.0
2018-09-30,0.4,2018-10-25,CommonStockDividendsPerShareDeclared,1.16,BMY,0.4,92.0
2018-12-31,0.41,2019-02-25,CommonStockDividendsPerShareDeclared,0.71,BMY,0.4,92.0
2019-03-31,0.0,2019-04-25,CommonStockDividendsPerShareDeclared,1.05,BMY,0.41,90.0
2019-06-30,0.41,2019-07-25,CommonStockDividendsPerShareDeclared,0.88,BMY,0.0,91.0
2019-09-30,0.41,2019-10-31,CommonStockDividendsPerShareDeclared,0.83,BMY,0.41,92.0
2019-12-31,0.45,2020-02-24,CommonStockDividendsPerShareDeclared,-0.55,BMY,0.41,92.0
2020-03-31,0.45,2020-05-07,CommonStockDividendsPerShareDeclared,-0.34,BMY,0.45,91.0
2020-06-30,0.45,2020-08-06,CommonStockDividendsPerShareDeclared,-0.04,BMY,0.45,91.0
2020-09-30,0.45,2020-11-05,CommonStockDividendsPerShareDeclared,0.83,BMY,0.45,92.0
2020-12-31,0.49,2021-02-10,CommonStockDividendsPerShareDeclared,-4.45,BMY,0.45,92.0
2021-03-31,0.49,2021-04-29,CommonStockDividendsPerShareDeclared,0.9,BMY,0.49,90.0
2021-06-30,0.49,2021-07-28,CommonStockDividendsPerShareDeclared,0.47,BMY,0.49,91.0
2021-09-30,0.49,2021-10-27,CommonStockDividendsPerShareDeclared,0.7,BMY,0.49,92.0
