ticker,end,filing_lag_cal,ann_lag_cal
EBAY,2011-09-30,21,19.0
EBAY,2011-12-31,31,18.0
EBAY,2012-03-31,20,18.0
EBAY,2012-06-30,19,18.0
EBAY,2012-09-30,19,17.0
EBAY,2012-12-31,32,16.0
EBAY,2013-03-31,19,17.0
EBAY,2013-06-30,19,17.0
EBAY,2013-09-30,18,16.0
EBAY,2013-12-31,31,22.0
EBAY,2014-03-31,31,29.0
EBAY,2014-06-30,18,16.0
EBAY,2014-09-30,16,15.0
EBAY,2014-12-31,37,21.0
EBAY,2015-03-31,23,22.0
EBAY,2015-06-30,21,16.0
EBAY,2015-09-30,28,21.0
EBAY,2015-12-31,32,27.0
EBAY,2016-03-31,27,26.0
EBAY,2016-06-30,21,20.0
EBAY,2016-09-30,20,19.0
EBAY,2016-12-31,37,25.0
EBAY,2017-03-31,20,19.0
EBAY,2017-06-30,21,20.0
EBAY,2017-09-30,20,18.0
EBAY,2017-12-31,36,31.0
EBAY,2018-03-31,26,25.0
EBAY,2018-06-30,19,18.0
EBAY,2018-09-30,31,30.0
EBAY,2018-12-31,30,29.0
EBAY,2019-03-31,24,23.0
EBAY,2019-06-30,18,17.0
EBAY,2019-09-30,24,23.0
EBAY,2019-12-31,31,28.0
EBAY,2020-03-31,30,29.0
EBAY,2020-06-30,29,28.0
EBAY,2020-09-30,29,28.0
EBAY,2020-12-31,35,34.0
EBAY,2021-03-31,29,28.0
EBAY,2021-06-30,43,42.0
EBAY,2021-09-30,28,27.0
EBAY,2021-12-31,55,54.0
EBAY,2022-03-31,35,34.0
EBAY,2022-06-30,35,34.0
EBAY,2022-09-30,34,33.0
EBAY,2022-12-31,54,53.0
EBAY,2023-03-31,27,26.0
EBAY,2023-06-30,27,26.0
EBAY,2023-09-30,39,38.0
EBAY,2023-12-31,59,24.0
EBAY,2024-03-31,32,31.0
EBAY,2024-06-30,32,31.0
EBAY,2024-09-30,31,30.0
EBAY,2024-12-31,58,57.0
EBAY,2025-03-31,31,30.0
EBAY,2025-06-30,31,30.0
EBAY,2025-09-30,30,29.0
EBAY,2025-12-31,50,49.0
EBAY,2026-03-31,29,29.0
EBAY,2026-06-30,37,36.0
ECL,2008-06-30,403,24.0
ECL,2008-09-30,402,23.0
ECL,2009-03-31,401,28.0
ECL,2009-06-30,38,28.0
ECL,2009-09-30,37,27.0
ECL,2009-12-31,421,42.0
ECL,2010-03-31,36,27.0
ECL,2010-06-30,36,27.0
ECL,2010-09-30,35,26.0
ECL,2010-12-31,56,48.0
ECL,2011-03-31,35,26.0
ECL,2011-06-30,35,20.0
ECL,2011-09-30,31,25.0
ECL,2011-12-31,59,20.0
ECL,2012-03-31,33,31.0
ECL,2012-06-30,33,31.0
ECL,2012-09-30,30,12.0
ECL,2012-12-31,57,8.0
ECL,2013-03-31,32,30.0
ECL,2013-06-30,32,30.0
ECL,2013-09-30,31,29.0
ECL,2013-12-31,59,52.0
ECL,2014-03-31,38,28.0
ECL,2014-06-30,38,29.0
ECL,2014-09-30,30,28.0
ECL,2014-12-31,58,55.0
ECL,2015-03-31,37,28.0
ECL,2015-06-30,37,28.0
ECL,2015-09-30,33,33.0
ECL,2015-12-31,57,5.0
ECL,2016-03-31,35,33.0
ECL,2016-06-30,35,33.0
ECL,2016-09-30,34,32.0
ECL,2016-12-31,55,52.0
ECL,2017-03-31,34,7.0
ECL,2017-06-30,34,32.0
ECL,2017-09-30,33,31.0
ECL,2017-12-31,54,23.0
ECL,2018-03-31,33,18.0
ECL,2018-06-30,33,31.0
ECL,2018-09-30,32,30.0
ECL,2018-12-31,60,35.0
ECL,2019-03-31,32,26.0
ECL,2019-06-30,32,30.0
ECL,2019-09-30,31,29.0
ECL,2019-12-31,59,49.0
ECL,2020-03-31,37,20.0
ECL,2020-06-30,37,24.0
ECL,2020-09-30,30,27.0
ECL,2020-12-31,57,47.0
ECL,2021-03-31,36,27.0
ECL,2021-06-30,36,27.0
ECL,2021-09-30,29,26.0
ECL,2021-12-31,56,20.0
ECL,2022-03-31,35,26.0
ECL,2022-06-30,35,26.0
ECL,2022-09-30,35,32.0
ECL,2022-12-31,55,45.0
ECL,2023-03-31,34,5.0
ECL,2023-06-30,34,32.0
ECL,2023-09-30,33,31.0
ECL,2023-12-31,54,44.0
ECL,2024-03-31,32,30.0
ECL,2024-06-30,33,30.0
ECL,2024-09-30,31,29.0
ECL,2024-12-31,52,42.0
ECL,2025-03-31,38,29.0
ECL,2025-06-30,38,29.0
ECL,2025-09-30,30,28.0
ECL,2025-12-31,54,41.0
ECL,2026-03-31,37,28.0
ECL,2026-06-30,37,28.0
ED,2009-06-30,402,41.0
ED,2009-09-30,397,37.0
ED,2010-03-31,400,
ED,2010-06-30,37,42.0
ED,2010-09-30,32,36.0
ED,2010-12-31,417,26.0
ED,2011-03-31,35,
ED,2011-06-30,36,36.0
ED,2011-09-30,34,35.0
ED,2011-12-31,52,20.0
ED,2012-03-31,33,37.0
ED,2012-06-30,33,34.0
ED,2012-09-30,37,37.0
ED,2012-12-31,52,32.0
ED,2013-03-31,32,33.0
ED,2013-06-30,32,33.0
ED,2013-09-30,35,36.0
ED,2013-12-31,52,52.0
ED,2014-03-31,38,39.0
ED,2014-06-30,38,39.0
ED,2014-09-30,37,38.0
ED,2014-12-31,50,51.0
ED,2015-03-31,37,38.0
ED,2015-06-30,37,38.0
ED,2015-09-30,36,37.0
ED,2015-12-31,49,50.0
ED,2016-03-31,36,36.0
ED,2016-06-30,35,36.0
ED,2016-09-30,34,35.0
ED,2016-12-31,47,48.0
ED,2017-03-31,34,35.0
ED,2017-06-30,34,34.0
ED,2017-09-30,33,33.0
ED,2017-12-31,46,46.0
ED,2018-03-31,33,33.0
ED,2018-06-30,33,33.0
ED,2018-09-30,32,32.0
ED,2018-12-31,52,52.0
ED,2019-03-31,32,32.0
ED,2019-06-30,32,32.0
ED,2019-09-30,35,35.0
ED,2019-12-31,51,51.0
ED,2020-03-31,37,37.0
ED,2020-06-30,37,37.0
ED,2020-09-30,36,36.0
ED,2020-12-31,49,21.0
ED,2021-03-31,36,36.0
ED,2021-06-30,36,36.0
ED,2021-09-30,35,35.0
ED,2021-12-31,48,48.0
ED,2022-03-31,35,35.0
ED,2022-06-30,35,35.0
ED,2022-09-30,34,34.0
ED,2022-12-31,47,47.0
ED,2023-03-31,34,34.0
ED,2023-06-30,34,34.0
ED,2023-09-30,33,33.0
ED,2023-12-31,46,46.0
ED,2024-03-31,32,32.0
ED,2024-06-30,32,32.0
ED,2024-09-30,38,38.0
ED,2024-12-31,51,51.0
ED,2025-03-31,31,31.0
ED,2025-06-30,38,38.0
ED,2025-09-30,37,37.0
ED,2025-12-31,50,50.0
ED,2026-03-31,37,37.0
EFX,2009-03-31,394,22.0
EFX,2009-06-30,394,22.0
EFX,2009-09-30,393,21.0
EFX,2009-12-31,419,34.0
EFX,2010-03-31,29,28.0
EFX,2010-06-30,29,28.0
EFX,2010-09-30,28,27.0
EFX,2010-12-31,419,40.0
EFX,2011-03-31,28,27.0
EFX,2011-06-30,28,27.0
EFX,2011-09-30,27,26.0
EFX,2011-12-31,54,39.0
EFX,2012-03-31,26,25.0
EFX,2012-06-30,26,25.0
EFX,2012-09-30,25,24.0
EFX,2012-12-31,53,37.0
EFX,2013-03-31,25,24.0
EFX,2013-06-30,25,24.0
EFX,2013-09-30,37,23.0
EFX,2013-12-31,59,44.0
EFX,2014-03-31,24,23.0
EFX,2014-06-30,24,23.0
EFX,2014-09-30,23,22.0
EFX,2014-12-31,56,42.0
EFX,2015-03-31,23,22.0
EFX,2015-06-30,23,22.0
EFX,2015-09-30,22,21.0
EFX,2015-12-31,55,41.0
EFX,2016-03-31,29,27.0
EFX,2016-06-30,28,27.0
EFX,2016-09-30,27,26.0
EFX,2016-12-31,53,39.0
EFX,2017-03-31,27,26.0
EFX,2017-06-30,27,26.0
EFX,2017-09-30,40,40.0
EFX,2017-12-31,60,60.0
EFX,2018-03-31,26,25.0
EFX,2018-06-30,26,25.0
EFX,2018-09-30,25,24.0
EFX,2018-12-31,52,51.0
EFX,2019-03-31,40,40.0
EFX,2019-06-30,25,22.0
EFX,2019-09-30,25,23.0
EFX,2019-12-31,51,43.0
EFX,2020-03-31,21,14.0
EFX,2020-06-30,23,22.0
EFX,2020-09-30,22,21.0
EFX,2020-12-31,56,40.0
EFX,2021-03-31,22,21.0
EFX,2021-06-30,22,21.0
EFX,2021-09-30,21,20.0
EFX,2021-12-31,55,40.0
EFX,2022-03-31,21,20.0
EFX,2022-06-30,21,20.0
EFX,2022-09-30,20,19.0
EFX,2022-12-31,54,39.0
EFX,2023-03-31,20,19.0
EFX,2023-06-30,25,19.0
EFX,2023-09-30,23,18.0
EFX,2023-12-31,53,38.0
EFX,2024-03-31,22,17.0
EFX,2024-06-30,22,17.0
EFX,2024-09-30,21,16.0
EFX,2024-12-31,51,37.0
EFX,2025-03-31,22,22.0
EFX,2025-06-30,22,22.0
EFX,2025-09-30,21,21.0
EFX,2025-12-31,50,35.0
EFX,2026-03-31,21,21.0
EFX,2026-06-30,21,21.0
EG,2009-06-30,435,34.0
EG,2009-09-30,405,28.0
EG,2010-03-31,405,28.0
EG,2010-06-30,70,28.0
EG,2010-09-30,40,32.0
EG,2010-12-31,425,40.0
EG,2011-03-31,40,27.0
EG,2011-06-30,40,27.0
EG,2011-09-30,40,26.0
EG,2011-12-31,60,39.0
EG,2012-03-31,40,25.0
EG,2012-06-30,40,25.0
EG,2012-09-30,40,24.0
EG,2012-12-31,60,37.0
EG,2013-03-31,40,23.0
EG,2013-06-30,40,23.0
EG,2013-09-30,43,23.0
EG,2013-12-31,62,36.0
EG,2014-03-31,42,23.0
EG,2014-06-30,42,23.0
EG,2014-09-30,41,22.0
EG,2014-12-31,61,35.0
EG,2015-03-31,41,27.0
EG,2015-06-30,41,27.0
EG,2015-09-30,40,26.0
EG,2015-12-31,60,34.0
EG,2016-03-31,40,25.0
EG,2016-06-30,40,25.0
EG,2016-09-30,40,24.0
EG,2016-12-31,60,37.0
EG,2017-03-31,40,24.0
EG,2017-06-30,40,24.0
EG,2017-09-30,40,30.0
EG,2017-12-31,60,36.0
EG,2018-03-31,40,25.0
EG,2018-06-30,40,30.0
EG,2018-09-30,40,29.0
EG,2018-12-31,60,42.0
EG,2019-03-31,40,36.0
EG,2019-06-30,40,29.0
EG,2019-09-30,43,28.0
EG,2019-12-31,62,41.0
EG,2020-03-31,41,36.0
EG,2020-06-30,41,36.0
EG,2020-09-30,40,29.0
EG,2020-12-31,60,40.0
EG,2021-03-31,40,28.0
EG,2021-06-30,36,28.0
EG,2021-09-30,35,28.0
EG,2021-12-31,59,40.0
EG,2022-03-31,35,27.0
EG,2022-06-30,35,27.0
EG,2022-09-30,34,26.0
EG,2022-12-31,55,39.0
EG,2023-03-31,34,31.0
EG,2023-06-30,34,26.0
EG,2023-09-30,32,25.0
EG,2023-12-31,59,38.0
EG,2024-03-31,33,29.0
EG,2024-06-30,33,31.0
EG,2024-09-30,36,30.0
EG,2024-12-31,58,27.0
EG,2025-03-31,32,30.0
EG,2025-06-30,32,30.0
EG,2025-09-30,31,27.0
EG,2025-12-31,57,35.0
EG,2026-03-31,35,29.0
EG,2026-06-30,34,29.0
EIX,2008-06-30,403,39.0
EIX,2008-09-30,402,38.0
EIX,2009-03-31,402,38.0
EIX,2009-06-30,38,38.0
EIX,2009-09-30,37,37.0
EIX,2009-12-31,424,60.0
EIX,2010-03-31,700,37.0
EIX,2010-06-30,36,36.0
EIX,2010-09-30,29,29.0
EIX,2010-12-31,59,59.0
EIX,2011-03-31,32,32.0
EIX,2011-06-30,35,35.0
EIX,2011-09-30,33,33.0
EIX,2011-12-31,60,60.0
EIX,2012-03-31,332,32.0
EIX,2012-06-30,31,31.0
EIX,2012-09-30,32,32.0
EIX,2012-12-31,57,57.0
EIX,2013-03-31,30,30.0
EIX,2013-06-30,32,32.0
EIX,2013-09-30,29,29.0
EIX,2013-12-31,56,56.0
EIX,2014-03-31,29,29.0
EIX,2014-06-30,31,31.0
EIX,2014-09-30,28,28.0
EIX,2014-12-31,55,55.0
EIX,2015-03-31,28,28.0
EIX,2015-06-30,30,30.0
EIX,2015-09-30,27,27.0
EIX,2015-12-31,54,54.0
EIX,2016-03-31,32,32.0
EIX,2016-06-30,28,28.0
EIX,2016-09-30,32,32.0
EIX,2016-12-31,52,52.0
EIX,2017-03-31,31,31.0
EIX,2017-06-30,27,27.0
EIX,2017-09-30,30,30.0
EIX,2017-12-31,53,53.0
EIX,2018-03-31,31,31.0
EIX,2018-06-30,26,26.0
EIX,2018-09-30,30,30.0
EIX,2018-12-31,59,59.0
EIX,2019-03-31,30,30.0
EIX,2019-06-30,25,25.0
EIX,2019-09-30,29,29.0
EIX,2019-12-31,58,58.0
EIX,2020-03-31,30,30.0
EIX,2020-06-30,28,28.0
EIX,2020-09-30,27,27.0
EIX,2020-12-31,56,56.0
EIX,2021-03-31,27,27.0
EIX,2021-06-30,29,29.0
EIX,2021-09-30,33,33.0
EIX,2021-12-31,55,55.0
EIX,2022-03-31,33,33.0
EIX,2022-06-30,28,28.0
EIX,2022-09-30,32,32.0
EIX,2022-12-31,54,54.0
EIX,2023-03-31,32,32.0
EIX,2023-06-30,27,27.0
EIX,2023-09-30,32,32.0
EIX,2023-12-31,53,53.0
EIX,2024-03-31,30,30.0
EIX,2024-06-30,25,25.0
EIX,2024-09-30,29,29.0
EIX,2024-12-31,58,58.0
EIX,2025-03-31,29,29.0
EIX,2025-06-30,31,31.0
EIX,2025-09-30,28,28.0
EIX,2025-12-31,49,49.0
EIX,2026-03-31,28,28.0
EL,2009-09-30,397,16.0
EL,2009-12-31,400,21.0
EL,2010-03-31,401,27.0
EL,2010-06-30,418,43.0
EL,2010-09-30,32,29.0
EL,2010-12-31,35,34.0
EL,2011-03-31,36,35.0
EL,2011-06-30,53,46.0
EL,2011-09-30,35,34.0
EL,2011-12-31,37,34.0
EL,2012-03-31,37,34.0
EL,2012-06-30,48,45.0
EL,2012-09-30,33,
EL,2012-12-31,37,36.0
EL,2013-03-31,33,32.0
EL,2013-06-30,54,46.0
EL,2013-09-30,32,31.0
EL,2013-12-31,36,36.0
EL,2014-03-31,32,32.0
EL,2014-06-30,51,46.0
EL,2014-09-30,35,35.0
EL,2014-12-31,36,36.0
EL,2015-03-31,35,35.0
EL,2015-06-30,51,48.0
EL,2015-09-30,33,33.0
EL,2015-12-31,36,36.0
EL,2016-03-31,33,33.0
EL,2016-06-30,55,50.0
EL,2016-09-30,33,33.0
EL,2016-12-31,33,33.0
EL,2017-03-31,33,33.0
EL,2017-06-30,56,49.0
EL,2017-09-30,32,32.0
EL,2017-12-31,33,33.0
EL,2018-03-31,32,32.0
EL,2018-06-30,55,51.0
EL,2018-09-30,31,31.0
EL,2018-12-31,36,36.0
EL,2019-03-31,31,31.0
EL,2019-06-30,54,50.0
EL,2019-09-30,31,31.0
EL,2019-12-31,37,37.0
EL,2020-03-31,31,31.0
EL,2020-06-30,59,51.0
EL,2020-09-30,33,33.0
EL,2020-12-31,36,36.0
EL,2021-03-31,33,33.0
EL,2021-06-30,58,50.0
EL,2021-09-30,33,33.0
EL,2021-12-31,34,34.0
EL,2022-03-31,33,33.0
EL,2022-06-30,55,49.0
EL,2022-09-30,33,33.0
EL,2022-12-31,33,33.0
EL,2023-03-31,33,33.0
EL,2023-06-30,49,49.0
EL,2023-09-30,32,32.0
EL,2023-12-31,36,36.0
EL,2024-03-31,31,31.0
EL,2024-06-30,50,50.0
EL,2024-09-30,31,31.0
EL,2024-12-31,35,35.0
EL,2025-03-31,31,31.0
EL,2025-06-30,51,51.0
EL,2025-09-30,30,30.0
EL,2025-12-31,36,36.0
EL,2026-03-31,31,31.0
EL,2026-06-30,50,50.0
EMN,2008-06-30,395,24.0
EMN,2008-09-30,388,9.0
EMN,2009-03-31,391,23.0
EMN,2009-06-30,30,23.0
EMN,2009-09-30,23,22.0
EMN,2009-12-31,55,28.0
EMN,2010-03-31,26,22.0
EMN,2010-06-30,34,29.0
EMN,2010-09-30,32,28.0
EMN,2010-12-31,418,31.0
EMN,2011-03-31,33,28.0
EMN,2011-06-30,33,28.0
EMN,2011-09-30,32,27.0
EMN,2011-12-31,53,26.0
EMN,2012-03-31,40,26.0
EMN,2012-06-30,33,30.0
EMN,2012-09-30,31,25.0
EMN,2012-12-31,59,31.0
EMN,2013-03-31,30,25.0
EMN,2013-06-30,36,29.0
EMN,2013-09-30,28,24.0
EMN,2013-12-31,59,30.0
EMN,2014-03-31,29,24.0
EMN,2014-06-30,30,28.0
EMN,2014-09-30,35,30.0
EMN,2014-12-31,58,29.0
EMN,2015-03-31,35,30.0
EMN,2015-06-30,30,27.0
EMN,2015-09-30,34,29.0
EMN,2015-12-31,56,28.0
EMN,2016-03-31,35,28.0
EMN,2016-06-30,34,28.0
EMN,2016-09-30,35,27.0
EMN,2016-12-31,58,26.0
EMN,2017-03-31,35,27.0
EMN,2017-06-30,35,27.0
EMN,2017-09-30,33,10.0
EMN,2017-12-31,60,32.0
EMN,2018-03-31,37,26.0
EMN,2018-06-30,34,26.0
EMN,2018-09-30,29,25.0
EMN,2018-12-31,58,31.0
EMN,2019-03-31,33,25.0
EMN,2019-06-30,37,25.0
EMN,2019-09-30,32,30.0
EMN,2019-12-31,57,30.0
EMN,2020-03-31,41,30.0
EMN,2020-06-30,36,34.0
EMN,2020-09-30,34,29.0
EMN,2020-12-31,53,28.0
EMN,2021-03-31,33,29.0
EMN,2021-06-30,34,33.0
EMN,2021-09-30,32,28.0
EMN,2021-12-31,56,27.0
EMN,2022-03-31,34,28.0
EMN,2022-06-30,32,28.0
EMN,2022-09-30,28,27.0
EMN,2022-12-31,46,26.0
EMN,2023-03-31,28,27.0
EMN,2023-06-30,28,27.0
EMN,2023-09-30,27,26.0
EMN,2023-12-31,45,32.0
EMN,2024-03-31,26,25.0
EMN,2024-06-30,26,25.0
EMN,2024-09-30,32,31.0
EMN,2024-12-31,45,30.0
EMN,2025-03-31,25,24.0
EMN,2025-06-30,32,31.0
EMN,2025-09-30,35,34.0
EMN,2025-12-31,44,29.0
EMN,2026-03-31,31,30.0
EMN,2026-06-30,31,30.0
EMR,2008-06-30,401,36.0
EMR,2008-12-31,399,34.0
EMR,2009-03-31,400,7.0
EMR,2009-06-30,36,35.0
EMR,2009-09-30,419,34.0
EMR,2009-12-31,34,33.0
EMR,2010-03-31,35,34.0
EMR,2010-06-30,35,34.0
EMR,2010-09-30,54,33.0
EMR,2010-12-31,33,32.0
EMR,2011-03-31,34,33.0
EMR,2011-06-30,35,33.0
EMR,2011-09-30,53,32.0
EMR,2011-12-31,39,38.0
EMR,2012-03-31,32,31.0
EMR,2012-06-30,39,38.0
EMR,2012-09-30,51,37.0
EMR,2012-12-31,37,36.0
EMR,2013-03-31,38,23.0
EMR,2013-06-30,38,37.0
EMR,2013-09-30,50,36.0
EMR,2013-12-31,36,35.0
EMR,2014-03-31,37,23.0
EMR,2014-06-30,37,36.0
EMR,2014-09-30,50,35.0
EMR,2014-12-31,35,34.0
EMR,2015-03-31,36,6.0
EMR,2015-06-30,36,35.0
EMR,2015-09-30,49,34.0
EMR,2015-12-31,34,33.0
EMR,2016-03-31,35,33.0
EMR,2016-06-30,34,33.0
EMR,2016-09-30,47,32.0
EMR,2016-12-31,39,38.0
EMR,2017-03-31,34,32.0
EMR,2017-06-30,33,32.0
EMR,2017-09-30,51,23.0
EMR,2017-12-31,38,37.0
EMR,2018-03-31,32,31.0
EMR,2018-06-30,39,38.0
EMR,2018-09-30,50,37.0
EMR,2018-12-31,37,36.0
EMR,2019-03-31,39,37.0
EMR,2019-06-30,38,29.0
EMR,2019-09-30,49,1.0
EMR,2019-12-31,36,35.0
EMR,2020-03-31,24,21.0
EMR,2020-06-30,36,35.0
EMR,2020-09-30,47,34.0
EMR,2020-12-31,34,33.0
EMR,2021-03-31,35,35.0
EMR,2021-06-30,35,35.0
EMR,2021-09-30,46,12.0
EMR,2021-12-31,33,33.0
EMR,2022-03-31,34,34.0
EMR,2022-06-30,40,40.0
EMR,2022-09-30,45,31.0
EMR,2022-12-31,39,39.0
EMR,2023-03-31,33,6.0
EMR,2023-06-30,33,33.0
EMR,2023-09-30,44,38.0
EMR,2023-12-31,38,38.0
EMR,2024-03-31,38,38.0
EMR,2024-06-30,38,38.0
EMR,2024-09-30,43,36.0
EMR,2024-12-31,36,36.0
EMR,2025-03-31,37,37.0
EMR,2025-06-30,37,37.0
EMR,2025-09-30,41,36.0
EMR,2025-12-31,34,34.0
EMR,2026-06-30,35,35.0
EOG,2008-06-30,402,29.0
EOG,2008-09-30,401,34.0
EOG,2009-03-31,399,34.0
EOG,2009-06-30,37,37.0
EOG,2009-09-30,36,36.0
EOG,2009-12-31,56,41.0
EOG,2010-03-31,34,34.0
EOG,2010-06-30,36,36.0
EOG,2010-09-30,33,33.0
EOG,2010-12-31,55,49.0
EOG,2011-03-31,36,36.0
EOG,2011-06-30,35,35.0
EOG,2011-09-30,32,32.0
EOG,2011-12-31,55,47.0
EOG,2012-03-31,38,38.0
EOG,2012-06-30,33,33.0
EOG,2012-09-30,36,36.0
EOG,2012-12-31,420,44.0
EOG,2013-03-31,36,36.0
EOG,2013-06-30,37,37.0
EOG,2013-09-30,37,37.0
EOG,2013-12-31,55,55.0
EOG,2014-03-31,36,36.0
EOG,2014-06-30,36,36.0
EOG,2014-09-30,35,35.0
EOG,2014-12-31,49,49.0
EOG,2015-03-31,34,34.0
EOG,2015-06-30,37,37.0
EOG,2015-09-30,36,36.0
EOG,2015-12-31,56,56.0
EOG,2016-03-31,35,35.0
EOG,2016-06-30,35,35.0
EOG,2016-09-30,34,34.0
EOG,2016-12-31,58,58.0
EOG,2017-03-31,38,38.0
EOG,2017-06-30,32,32.0
EOG,2017-09-30,33,33.0
EOG,2017-12-31,58,4.0
EOG,2018-03-31,33,33.0
EOG,2018-06-30,33,33.0
EOG,2018-09-30,32,32.0
EOG,2018-12-31,57,57.0
EOG,2019-03-31,32,32.0
EOG,2019-06-30,32,32.0
EOG,2019-09-30,37,37.0
EOG,2019-12-31,58,58.0
EOG,2020-03-31,37,37.0
EOG,2020-06-30,37,37.0
EOG,2020-09-30,36,36.0
EOG,2020-12-31,56,56.0
EOG,2021-03-31,36,36.0
EOG,2021-06-30,35,35.0
EOG,2021-09-30,35,35.0
EOG,2021-12-31,55,55.0
EOG,2022-03-31,35,35.0
EOG,2022-06-30,35,35.0
EOG,2022-09-30,34,34.0
EOG,2022-12-31,54,54.0
EOG,2023-03-31,34,34.0
EOG,2023-06-30,34,34.0
EOG,2023-09-30,33,33.0
EOG,2023-12-31,53,53.0
EOG,2024-03-31,32,32.0
EOG,2024-06-30,32,32.0
EOG,2024-09-30,38,38.0
EOG,2024-12-31,58,58.0
EOG,2025-03-31,31,10.0
EOG,2025-06-30,38,9.0
EOG,2025-09-30,37,8.0
EOG,2025-12-31,55,12.0
EOG,2026-03-31,35,9.0
EOG,2026-06-30,35,9.0
EQT,2008-06-30,394,32.0
EQT,2008-09-30,394,23.0
EQT,2009-03-31,393,30.0
EQT,2009-06-30,29,29.0
EQT,2009-09-30,29,29.0
EQT,2009-12-31,420,28.0
EQT,2010-03-31,28,28.0
EQT,2010-06-30,29,29.0
EQT,2010-09-30,28,28.0
EQT,2010-12-31,55,27.0
EQT,2011-03-31,28,28.0
EQT,2011-06-30,28,28.0
EQT,2011-09-30,27,27.0
EQT,2011-12-31,47,26.0
EQT,2012-03-31,26,26.0
EQT,2012-06-30,26,26.0
EQT,2012-09-30,25,25.0
EQT,2012-12-31,52,24.0
EQT,2013-03-31,25,25.0
EQT,2013-06-30,25,25.0
EQT,2013-09-30,24,24.0
EQT,2013-12-31,51,44.0
EQT,2014-03-31,24,24.0
EQT,2014-06-30,24,24.0
EQT,2014-09-30,23,23.0
EQT,2014-12-31,43,36.0
EQT,2015-03-31,23,23.0
EQT,2015-06-30,23,23.0
EQT,2015-09-30,22,22.0
EQT,2015-12-31,42,35.0
EQT,2016-03-31,28,28.0
EQT,2016-06-30,28,28.0
EQT,2016-09-30,27,27.0
EQT,2016-12-31,40,33.0
EQT,2017-03-31,27,27.0
EQT,2017-06-30,27,27.0
EQT,2017-09-30,26,26.0
EQT,2017-12-31,46,46.0
EQT,2018-03-31,26,26.0
EQT,2018-06-30,26,26.0
EQT,2018-09-30,25,25.0
EQT,2018-12-31,45,22.0
EQT,2019-03-31,25,25.0
EQT,2019-06-30,25,25.0
EQT,2019-09-30,31,31.0
EQT,2019-12-31,58,13.0
EQT,2020-03-31,37,23.0
EQT,2020-06-30,27,27.0
EQT,2020-09-30,22,22.0
EQT,2020-12-31,406,48.0
EQT,2021-03-31,36,35.0
EQT,2021-06-30,29,28.0
EQT,2021-09-30,28,27.0
EQT,2021-12-31,41,40.0
EQT,2022-03-31,28,27.0
EQT,2022-06-30,28,11.0
EQT,2022-09-30,27,11.0
EQT,2022-12-31,47,24.0
EQT,2023-03-31,27,13.0
EQT,2023-06-30,26,13.0
EQT,2023-09-30,26,12.0
EQT,2023-12-31,45,17.0
EQT,2024-03-31,24,11.0
EQT,2024-06-30,24,11.0
EQT,2024-09-30,30,17.0
EQT,2024-12-31,50,30.0
EQT,2025-03-31,23,10.0
EQT,2025-06-30,23,10.0
EQT,2025-09-30,22,14.0
EQT,2025-12-31,49,29.0
EQT,2026-03-31,22,14.0
EQT,2026-06-30,22,14.0
ES,2010-09-30,403,32.0
ES,2011-09-30,38,38.0
ES,2012-06-30,398,30.0
ES,2012-09-30,38,32.0
ES,2013-03-31,397,31.0
ES,2013-06-30,33,29.0
ES,2013-09-30,35,31.0
ES,2013-12-31,56,37.0
ES,2014-03-31,32,31.0
ES,2014-06-30,32,31.0
ES,2014-09-30,402,38.0
ES,2014-12-31,56,42.0
ES,2015-03-31,36,29.0
ES,2015-06-30,604,30.0
ES,2015-09-30,37,33.0
ES,2015-12-31,420,35.0
ES,2016-03-31,329,34.0
ES,2016-06-30,238,28.0
ES,2016-09-30,35,32.0
ES,2016-12-31,54,52.0
ES,2017-03-31,332,33.0
ES,2017-06-30,241,27.0
ES,2017-09-30,149,32.0
ES,2017-12-31,57,53.0
ES,2018-03-31,698,32.0
ES,2018-06-30,607,31.0
ES,2018-09-30,37,32.0
ES,2018-12-31,423,51.0
ES,2019-03-31,333,31.0
ES,2019-06-30,242,31.0
ES,2019-09-30,150,36.0
ES,2019-12-31,58,50.0
ES,2020-03-31,405,36.0
ES,2020-06-30,402,30.0
ES,2020-09-30,37,34.0
ES,2020-12-31,48,47.0
ES,2021-03-31,40,40.0
ES,2021-06-30,37,29.0
ES,2021-09-30,36,33.0
ES,2021-12-31,48,47.0
ES,2022-03-31,36,34.0
ES,2022-06-30,35,28.0
ES,2022-09-30,35,33.0
ES,2022-12-31,46,44.0
ES,2023-03-31,35,33.0
ES,2023-06-30,35,31.0
ES,2023-09-30,38,37.0
ES,2023-12-31,45,8.0
ES,2024-03-31,33,31.0
ES,2024-06-30,33,31.0
ES,2024-09-30,37,35.0
ES,2024-12-31,45,42.0
ES,2025-03-31,35,31.0
ES,2025-06-30,35,31.0
ES,2025-09-30,37,14.0
ES,2025-12-31,48,43.0
ES,2026-03-31,37,36.0
ES,2026-06-30,34,1.0
ESS,2009-06-30,402,37.0
ESS,2009-09-30,405,35.0
ESS,2010-03-31,404,36.0
ESS,2010-06-30,37,36.0
ESS,2010-09-30,40,35.0
ESS,2010-12-31,423,35.0
ESS,2011-03-31,39,35.0
ESS,2011-06-30,39,35.0
ESS,2011-09-30,38,34.0
ESS,2011-12-31,58,33.0
ESS,2012-03-31,37,33.0
ESS,2012-06-30,37,33.0
ESS,2012-09-30,36,32.0
