s_int,s_rep,i,sigma2_int,sigma2_rep,truth_R1,est_R1,ucl90_R1,covers_R1,mls90_R1,mls_covers_R1,n_seeds_mls_R1,truth_R3,est_R3,ucl90_R3,covers_R3,mls90_R3,mls_covers_R3,n_seeds_mls_R3,n_seeds_truth_R1,n_seeds_plugin_R1
0.05,0.02,190,0.0029213782336552016,0.00036666006602615865,0.05744562646538029,0.060454101314199676,0.06158545521228532,True,0.06639532199032774,True,58,0.052599112793531674,0.05626560474812868,0.057446642483707885,True,0.06259278105037888,True,52,44,50
0.05,0.02,191,0.0021961810343582547,0.0003832081110190705,0.05744562646538029,0.054429746062207525,0.055620961586526,False,0.05955874447218411,True,47,0.052599112793531674,0.04951417078343298,0.0507270433900659,False,0.05508213525140444,True,40,44,41
0.05,0.02,192,0.00233417431770686,0.000389516379996924,0.05744562646538029,0.05579612063307545,0.056925338946938034,False,0.061086663599243585,True,49,0.052599112793531674,0.05092987241660316,0.052056392021305235,False,0.056657035276994804,True,42,44,43
0.05,0.02,193,0.0022784797856621295,0.0004200491498313156,0.05744562646538029,0.05584423054644733,0.05629712928833196,False,0.061065133263244066,True,49,0.052599112793531674,0.05058174129284538,0.05105967801800136,False,0.056269756133657804,True,42,44,42
0.05,0.02,194,0.0022036689471872303,0.00036260561886658423,0.05744562646538029,0.05411912956543554,0.05504835081306578,False,0.05926054541247564,True,46,0.052599112793531674,0.049451046767804825,0.050447766631754355,False,0.055011912817878296,True,40,44,40
0.05,0.02,195,0.0027578975874491675,0.00037153271911138236,0.05744562646538029,0.059168936323648176,0.059797094486126634,True,0.06493589702828671,True,56,0.052599112793531674,0.0548232256152149,0.05536051870456831,True,0.060988203588495125,True,49,44,47
0.05,0.02,196,0.002728894101106747,0.00035663882965624604,0.05744562646538029,0.05867002437718293,0.06096741047668229,True,0.06440897397058737,True,55,0.052599112793531674,0.05446699294873527,0.05700154292844978,True,0.06059191186825561,True,48,44,49
0.05,0.02,197,0.0024389981207008074,0.0003887034532934857,0.05744562646538029,0.05671335845537433,0.05767039404674937,True,0.06212452585608865,True,51,0.052599112793531674,0.05194356318380361,0.05286492273921024,True,0.057784717535600195,True,44,44,44
0.05,0.02,198,0.002014053040801405,0.0004158835996633794,0.05744562646538029,0.053346229858614785,0.054525236787185155,False,0.05824914674190487,True,45,0.052599112793531674,0.04786761717393424,0.049104465545182586,False,0.053250423497333346,True,37,44,39
0.05,0.02,199,0.002968115795232584,0.0003897925543620026,0.05744562646538029,0.06121846865086213,0.06069824511395766,True,0.06720327921730895,True,59,0.052599112793531674,0.056815292819280494,0.05621344583044582,True,0.06320428261048174,True,53,44,49
