family,model,persona,agent_type,scenario,seed,discount,run_id,day,cash_share,action,Price,SMA20,SMA60,RSI14,MACD,Volume_Ratio,Implied_Volatility,Reported_PE,Dividend_Yield,Trend_Strength,Trend_Regime,Sentiment
mbti,claude_sonnet_4_6,ISFJ,memory,bull_trap,789,,claude_sonnet_4_6|ISFJ|memory|bull_trap|789|,1,0.6,BUY,98.44,98.44,98.44,50.0,0.0,1.0,15.0,14.9,2.68,0.0,0,0.15
mbti,claude_sonnet_4_6,ISFJ,static,bull_trap,789,,claude_sonnet_4_6|ISFJ|static|bull_trap|789|,1,0.6,BUY,98.44,98.44,98.44,50.0,0.0,1.0,15.0,14.9,2.68,0.0,0,0.15
mbti,claude_sonnet_4_6,ENTJ,memory,bull_trap,999,,claude_sonnet_4_6|ENTJ|memory|bull_trap|999|,1,0.5,BUY,97.06,97.06,97.06,50.0,0.0,1.0,15.0,14.5,2.75,0.0,0,-0.01
mbti,claude_sonnet_4_6,ENTJ,static,bull_trap,999,,claude_sonnet_4_6|ENTJ|static|bull_trap|999|,1,0.6,BUY,97.06,97.06,97.06,50.0,0.0,1.0,15.0,14.5,2.75,0.0,0,-0.01
mbti,claude_sonnet_4_6,INTJ,memory,bull_trap,999,,claude_sonnet_4_6|INTJ|memory|bull_trap|999|,1,0.75,BUY,97.06,97.06,97.06,50.0,0.0,1.0,15.0,14.5,2.75,0.0,0,-0.01
mbti,claude_sonnet_4_6,INTJ,static,bull_trap,999,,claude_sonnet_4_6|INTJ|static|bull_trap|999|,1,0.75,BUY,97.06,97.06,97.06,50.0,0.0,1.0,15.0,14.5,2.75,0.0,0,-0.01
mbti,claude_sonnet_4_6,ISFJ,memory,bull_trap,999,,claude_sonnet_4_6|ISFJ|memory|bull_trap|999|,1,0.6,BUY,97.06,97.06,97.06,50.0,0.0,1.0,15.0,14.5,2.75,0.0,0,-0.01
mbti,claude_sonnet_4_6,ISFJ,static,bull_trap,999,,claude_sonnet_4_6|ISFJ|static|bull_trap|999|,1,0.6,BUY,97.06,97.06,97.06,50.0,0.0,1.0,15.0,14.5,2.75,0.0,0,-0.01
mbti,claude_sonnet_4_6,ENTJ,memory,crash,123,0.85,claude_sonnet_4_6|ENTJ|memory|crash|123|0.85,1,0.5,BUY,85.59,85.59,85.59,50.0,0.0,1.0,15.0,12.9,3.1,0.0,0,0.33
mbti,claude_sonnet_4_6,ENTJ,static,crash,123,0.85,claude_sonnet_4_6|ENTJ|static|crash|123|0.85,1,0.6,BUY,85.59,85.59,85.59,50.0,0.0,1.0,15.0,12.9,3.1,0.0,0,0.33
mbti,claude_sonnet_4_6,INTJ,memory,crash,123,0.85,claude_sonnet_4_6|INTJ|memory|crash|123|0.85,1,0.6,BUY,85.59,85.59,85.59,50.0,0.0,1.0,15.0,12.9,3.1,0.0,0,0.33
mbti,claude_sonnet_4_6,INTJ,static,crash,123,0.85,claude_sonnet_4_6|INTJ|static|crash|123|0.85,1,0.7,BUY,85.59,85.59,85.59,50.0,0.0,1.0,15.0,12.9,3.1,0.0,0,0.33
mbti,claude_sonnet_4_6,ISFJ,memory,crash,123,0.85,claude_sonnet_4_6|ISFJ|memory|crash|123|0.85,1,0.6,BUY,85.59,85.59,85.59,50.0,0.0,1.0,15.0,12.9,3.1,0.0,0,0.33
mbti,claude_sonnet_4_6,ISFJ,static,crash,123,0.85,claude_sonnet_4_6|ISFJ|static|crash|123|0.85,1,0.6,BUY,85.59,85.59,85.59,50.0,0.0,1.0,15.0,12.9,3.1,0.0,0,0.33
mbti,claude_sonnet_4_6,ENTJ,memory,crash,42,0.85,claude_sonnet_4_6|ENTJ|memory|crash|42|0.85,1,0.5,BUY,85.75,85.75,85.75,50.0,0.0,1.0,15.0,12.8,3.12,0.0,0,0.1
mbti,claude_sonnet_4_6,ENTJ,static,crash,42,0.85,claude_sonnet_4_6|ENTJ|static|crash|42|0.85,1,0.6,BUY,85.75,85.75,85.75,50.0,0.0,1.0,15.0,12.8,3.12,0.0,0,0.1
mbti,claude_sonnet_4_6,INTJ,memory,crash,42,0.85,claude_sonnet_4_6|INTJ|memory|crash|42|0.85,1,0.75,BUY,85.75,85.75,85.75,50.0,0.0,1.0,15.0,12.8,3.12,0.0,0,0.1
mbti,claude_sonnet_4_6,INTJ,static,crash,42,0.85,claude_sonnet_4_6|INTJ|static|crash|42|0.85,1,0.75,BUY,85.75,85.75,85.75,50.0,0.0,1.0,15.0,12.8,3.12,0.0,0,0.1
mbti,claude_sonnet_4_6,ISFJ,memory,crash,42,0.85,claude_sonnet_4_6|ISFJ|memory|crash|42|0.85,1,0.6,BUY,85.75,85.75,85.75,50.0,0.0,1.0,15.0,12.8,3.12,0.0,0,0.1
mbti,claude_sonnet_4_6,ISFJ,static,crash,42,0.85,claude_sonnet_4_6|ISFJ|static|crash|42|0.85,1,0.6,BUY,85.75,85.75,85.75,50.0,0.0,1.0,15.0,12.8,3.12,0.0,0,0.1
mbti,claude_sonnet_4_6,ENTJ,memory,crash,456,0.85,claude_sonnet_4_6|ENTJ|memory|crash|456|0.85,1,0.5,BUY,85.48,85.48,85.48,50.0,0.0,1.0,15.0,12.9,3.11,0.0,0,0.06
mbti,claude_sonnet_4_6,ENTJ,static,crash,456,0.85,claude_sonnet_4_6|ENTJ|static|crash|456|0.85,1,0.6,BUY,85.48,85.48,85.48,50.0,0.0,1.0,15.0,12.9,3.11,0.0,0,0.06
mbti,claude_sonnet_4_6,INTJ,memory,crash,456,0.85,claude_sonnet_4_6|INTJ|memory|crash|456|0.85,1,0.4,BUY,85.48,85.48,85.48,50.0,0.0,1.0,15.0,12.9,3.11,0.0,0,0.06
mbti,claude_sonnet_4_6,INTJ,static,crash,456,0.85,claude_sonnet_4_6|INTJ|static|crash|456|0.85,1,0.75,BUY,85.48,85.48,85.48,50.0,0.0,1.0,15.0,12.9,3.11,0.0,0,0.06
mbti,claude_sonnet_4_6,ISFJ,memory,crash,456,0.85,claude_sonnet_4_6|ISFJ|memory|crash|456|0.85,1,0.6,BUY,85.48,85.48,85.48,50.0,0.0,1.0,15.0,12.9,3.11,0.0,0,0.06
mbti,claude_sonnet_4_6,ISFJ,static,crash,456,0.85,claude_sonnet_4_6|ISFJ|static|crash|456|0.85,1,0.6,BUY,85.48,85.48,85.48,50.0,0.0,1.0,15.0,12.9,3.11,0.0,0,0.06
mbti,claude_sonnet_4_6,ENTJ,memory,crash,789,0.85,claude_sonnet_4_6|ENTJ|memory|crash|789|0.85,1,0.5,BUY,83.7,83.7,83.7,50.0,0.0,1.0,15.0,12.6,3.17,0.0,0,0.15
mbti,claude_sonnet_4_6,ENTJ,static,crash,789,0.85,claude_sonnet_4_6|ENTJ|static|crash|789|0.85,1,0.6,BUY,83.7,83.7,83.7,50.0,0.0,1.0,15.0,12.6,3.17,0.0,0,0.15
mbti,claude_sonnet_4_6,INTJ,memory,crash,789,0.85,claude_sonnet_4_6|INTJ|memory|crash|789|0.85,1,0.5,BUY,83.7,83.7,83.7,50.0,0.0,1.0,15.0,12.6,3.17,0.0,0,0.15
mbti,claude_sonnet_4_6,INTJ,static,crash,789,0.85,claude_sonnet_4_6|INTJ|static|crash|789|0.85,1,0.75,BUY,83.7,83.7,83.7,50.0,0.0,1.0,15.0,12.6,3.17,0.0,0,0.15
mbti,claude_sonnet_4_6,ISFJ,memory,crash,789,0.85,claude_sonnet_4_6|ISFJ|memory|crash|789|0.85,1,0.6,BUY,83.7,83.7,83.7,50.0,0.0,1.0,15.0,12.6,3.17,0.0,0,0.15
mbti,claude_sonnet_4_6,ISFJ,static,crash,789,0.85,claude_sonnet_4_6|ISFJ|static|crash|789|0.85,1,0.6,BUY,83.7,83.7,83.7,50.0,0.0,1.0,15.0,12.6,3.17,0.0,0,0.15
mbti,claude_sonnet_4_6,ENTJ,memory,crash,999,0.85,claude_sonnet_4_6|ENTJ|memory|crash|999|0.85,1,1.0,HOLD,80.3,80.3,80.3,50.0,0.0,1.0,15.0,12.0,3.32,0.0,0,-0.01
mbti,claude_sonnet_4_6,ENTJ,static,crash,999,0.85,claude_sonnet_4_6|ENTJ|static|crash|999|0.85,1,0.7,BUY,80.3,80.3,80.3,50.0,0.0,1.0,15.0,12.0,3.32,0.0,0,-0.01
mbti,claude_sonnet_4_6,INTJ,memory,crash,999,0.85,claude_sonnet_4_6|INTJ|memory|crash|999|0.85,1,0.75,BUY,80.3,80.3,80.3,50.0,0.0,1.0,15.0,12.0,3.32,0.0,0,-0.01
mbti,claude_sonnet_4_6,INTJ,static,crash,999,0.85,claude_sonnet_4_6|INTJ|static|crash|999|0.85,1,0.75,BUY,80.3,80.3,80.3,50.0,0.0,1.0,15.0,12.0,3.32,0.0,0,-0.01
mbti,claude_sonnet_4_6,ISFJ,memory,crash,999,0.85,claude_sonnet_4_6|ISFJ|memory|crash|999|0.85,1,0.6,BUY,80.3,80.3,80.3,50.0,0.0,1.0,15.0,12.0,3.32,0.0,0,-0.01
mbti,claude_sonnet_4_6,ISFJ,static,crash,999,0.85,claude_sonnet_4_6|ISFJ|static|crash|999|0.85,1,0.7,BUY,80.3,80.3,80.3,50.0,0.0,1.0,15.0,12.0,3.32,0.0,0,-0.01
mbti,claude_sonnet_4_6,ENTJ,memory,crash,123,0.92,claude_sonnet_4_6|ENTJ|memory|crash|123|0.92,1,0.5,BUY,92.56,92.56,92.56,50.0,0.0,1.0,15.0,14.0,2.87,0.0,0,0.33
mbti,claude_sonnet_4_6,ENTJ,static,crash,123,0.92,claude_sonnet_4_6|ENTJ|static|crash|123|0.92,1,0.6,BUY,92.56,92.56,92.56,50.0,0.0,1.0,15.0,14.0,2.87,0.0,0,0.33
mbti,claude_sonnet_4_6,INTJ,memory,crash,123,0.92,claude_sonnet_4_6|INTJ|memory|crash|123|0.92,1,0.75,BUY,92.56,92.56,92.56,50.0,0.0,1.0,15.0,14.0,2.87,0.0,0,0.33
mbti,claude_sonnet_4_6,INTJ,static,crash,123,0.92,claude_sonnet_4_6|INTJ|static|crash|123|0.92,1,0.75,BUY,92.56,92.56,92.56,50.0,0.0,1.0,15.0,14.0,2.87,0.0,0,0.33
mbti,claude_sonnet_4_6,ISFJ,memory,crash,123,0.92,claude_sonnet_4_6|ISFJ|memory|crash|123|0.92,1,0.6,BUY,92.56,92.56,92.56,50.0,0.0,1.0,15.0,14.0,2.87,0.0,0,0.33
mbti,claude_sonnet_4_6,ISFJ,static,crash,123,0.92,claude_sonnet_4_6|ISFJ|static|crash|123|0.92,1,0.6,BUY,92.56,92.56,92.56,50.0,0.0,1.0,15.0,14.0,2.87,0.0,0,0.33
mbti,claude_sonnet_4_6,ENTJ,memory,crash,42,0.92,claude_sonnet_4_6|ENTJ|memory|crash|42|0.92,1,0.5,BUY,92.77,92.77,92.77,50.0,0.0,1.0,15.0,13.9,2.88,0.0,0,0.1
mbti,claude_sonnet_4_6,ENTJ,static,crash,42,0.92,claude_sonnet_4_6|ENTJ|static|crash|42|0.92,1,0.6,BUY,92.77,92.77,92.77,50.0,0.0,1.0,15.0,13.9,2.88,0.0,0,0.1
mbti,claude_sonnet_4_6,INTJ,memory,crash,42,0.92,claude_sonnet_4_6|INTJ|memory|crash|42|0.92,1,0.5,BUY,92.77,92.77,92.77,50.0,0.0,1.0,15.0,13.9,2.88,0.0,0,0.1
mbti,claude_sonnet_4_6,INTJ,static,crash,42,0.92,claude_sonnet_4_6|INTJ|static|crash|42|0.92,1,0.7,BUY,92.77,92.77,92.77,50.0,0.0,1.0,15.0,13.9,2.88,0.0,0,0.1
mbti,claude_sonnet_4_6,ISFJ,memory,crash,42,0.92,claude_sonnet_4_6|ISFJ|memory|crash|42|0.92,1,0.6,BUY,92.77,92.77,92.77,50.0,0.0,1.0,15.0,13.9,2.88,0.0,0,0.1
mbti,claude_sonnet_4_6,ISFJ,static,crash,42,0.92,claude_sonnet_4_6|ISFJ|static|crash|42|0.92,1,0.6,BUY,92.77,92.77,92.77,50.0,0.0,1.0,15.0,13.9,2.88,0.0,0,0.1
mbti,claude_sonnet_4_6,ENTJ,memory,crash,456,0.92,claude_sonnet_4_6|ENTJ|memory|crash|456|0.92,1,0.5,BUY,92.46,92.46,92.46,50.0,0.0,1.0,15.0,13.9,2.87,0.0,0,0.06
mbti,claude_sonnet_4_6,ENTJ,static,crash,456,0.92,claude_sonnet_4_6|ENTJ|static|crash|456|0.92,1,0.6,BUY,92.46,92.46,92.46,50.0,0.0,1.0,15.0,13.9,2.87,0.0,0,0.06
mbti,claude_sonnet_4_6,INTJ,memory,crash,456,0.92,claude_sonnet_4_6|INTJ|memory|crash|456|0.92,1,0.5,BUY,92.46,92.46,92.46,50.0,0.0,1.0,15.0,13.9,2.87,0.0,0,0.06
mbti,claude_sonnet_4_6,INTJ,static,crash,456,0.92,claude_sonnet_4_6|INTJ|static|crash|456|0.92,1,0.75,BUY,92.46,92.46,92.46,50.0,0.0,1.0,15.0,13.9,2.87,0.0,0,0.06
mbti,claude_sonnet_4_6,ISFJ,memory,crash,456,0.92,claude_sonnet_4_6|ISFJ|memory|crash|456|0.92,1,0.6,BUY,92.46,92.46,92.46,50.0,0.0,1.0,15.0,13.9,2.87,0.0,0,0.06
mbti,claude_sonnet_4_6,ISFJ,static,crash,456,0.92,claude_sonnet_4_6|ISFJ|static|crash|456|0.92,1,0.6,BUY,92.46,92.46,92.46,50.0,0.0,1.0,15.0,13.9,2.87,0.0,0,0.06
mbti,claude_sonnet_4_6,ENTJ,memory,crash,789,0.92,claude_sonnet_4_6|ENTJ|memory|crash|789|0.92,1,0.5,BUY,90.66,90.66,90.66,50.0,0.0,1.0,15.0,13.7,2.93,0.0,0,0.15
mbti,claude_sonnet_4_6,ENTJ,static,crash,789,0.92,claude_sonnet_4_6|ENTJ|static|crash|789|0.92,1,0.6,BUY,90.66,90.66,90.66,50.0,0.0,1.0,15.0,13.7,2.93,0.0,0,0.15
mbti,claude_sonnet_4_6,INTJ,memory,crash,789,0.92,claude_sonnet_4_6|INTJ|memory|crash|789|0.92,1,0.5,BUY,90.66,90.66,90.66,50.0,0.0,1.0,15.0,13.7,2.93,0.0,0,0.15
mbti,claude_sonnet_4_6,INTJ,static,crash,789,0.92,claude_sonnet_4_6|INTJ|static|crash|789|0.92,1,0.7,BUY,90.66,90.66,90.66,50.0,0.0,1.0,15.0,13.7,2.93,0.0,0,0.15
mbti,claude_sonnet_4_6,ISFJ,memory,crash,789,0.92,claude_sonnet_4_6|ISFJ|memory|crash|789|0.92,1,0.6,BUY,90.66,90.66,90.66,50.0,0.0,1.0,15.0,13.7,2.93,0.0,0,0.15
mbti,claude_sonnet_4_6,ISFJ,static,crash,789,0.92,claude_sonnet_4_6|ISFJ|static|crash|789|0.92,1,0.6,BUY,90.66,90.66,90.66,50.0,0.0,1.0,15.0,13.7,2.93,0.0,0,0.15
mbti,claude_sonnet_4_6,ENTJ,memory,crash,999,0.92,claude_sonnet_4_6|ENTJ|memory|crash|999|0.92,1,1.0,HOLD,87.3,87.3,87.3,50.0,0.0,1.0,15.0,13.1,3.06,0.0,0,-0.01
mbti,claude_sonnet_4_6,ENTJ,static,crash,999,0.92,claude_sonnet_4_6|ENTJ|static|crash|999|0.92,1,0.7,BUY,87.3,87.3,87.3,50.0,0.0,1.0,15.0,13.1,3.06,0.0,0,-0.01
mbti,claude_sonnet_4_6,INTJ,memory,crash,999,0.92,claude_sonnet_4_6|INTJ|memory|crash|999|0.92,1,0.75,BUY,87.3,87.3,87.3,50.0,0.0,1.0,15.0,13.1,3.06,0.0,0,-0.01
mbti,claude_sonnet_4_6,INTJ,static,crash,999,0.92,claude_sonnet_4_6|INTJ|static|crash|999|0.92,1,0.75,BUY,87.3,87.3,87.3,50.0,0.0,1.0,15.0,13.1,3.06,0.0,0,-0.01
mbti,claude_sonnet_4_6,ISFJ,memory,crash,999,0.92,claude_sonnet_4_6|ISFJ|memory|crash|999|0.92,1,0.6,BUY,87.3,87.3,87.3,50.0,0.0,1.0,15.0,13.1,3.06,0.0,0,-0.01
mbti,claude_sonnet_4_6,ISFJ,static,crash,999,0.92,claude_sonnet_4_6|ISFJ|static|crash|999|0.92,1,0.7,BUY,87.3,87.3,87.3,50.0,0.0,1.0,15.0,13.1,3.06,0.0,0,-0.01
mbti,claude_sonnet_4_6,ENTJ,memory,crash,123,0.95,claude_sonnet_4_6|ENTJ|memory|crash|123|0.95,1,0.5,BUY,95.54,95.54,95.54,50.0,0.0,1.0,15.0,14.4,2.78,0.0,0,0.33
mbti,claude_sonnet_4_6,ENTJ,static,crash,123,0.95,claude_sonnet_4_6|ENTJ|static|crash|123|0.95,1,0.6,BUY,95.54,95.54,95.54,50.0,0.0,1.0,15.0,14.4,2.78,0.0,0,0.33
mbti,claude_sonnet_4_6,INTJ,memory,crash,123,0.95,claude_sonnet_4_6|INTJ|memory|crash|123|0.95,1,0.6,BUY,95.54,95.54,95.54,50.0,0.0,1.0,15.0,14.4,2.78,0.0,0,0.33
mbti,claude_sonnet_4_6,INTJ,static,crash,123,0.95,claude_sonnet_4_6|INTJ|static|crash|123|0.95,1,0.75,BUY,95.54,95.54,95.54,50.0,0.0,1.0,15.0,14.4,2.78,0.0,0,0.33
mbti,claude_sonnet_4_6,ISFJ,memory,crash,123,0.95,claude_sonnet_4_6|ISFJ|memory|crash|123|0.95,1,0.6,BUY,95.54,95.54,95.54,50.0,0.0,1.0,15.0,14.4,2.78,0.0,0,0.33
mbti,claude_sonnet_4_6,ISFJ,static,crash,123,0.95,claude_sonnet_4_6|ISFJ|static|crash|123|0.95,1,0.6,BUY,95.54,95.54,95.54,50.0,0.0,1.0,15.0,14.4,2.78,0.0,0,0.33
mbti,claude_sonnet_4_6,ENTJ,memory,crash,42,0.95,claude_sonnet_4_6|ENTJ|memory|crash|42|0.95,1,0.5,BUY,95.77,95.77,95.77,50.0,0.0,1.0,15.0,14.3,2.79,0.0,0,0.1
mbti,claude_sonnet_4_6,ENTJ,static,crash,42,0.95,claude_sonnet_4_6|ENTJ|static|crash|42|0.95,1,0.6,BUY,95.77,95.77,95.77,50.0,0.0,1.0,15.0,14.3,2.79,0.0,0,0.1
mbti,claude_sonnet_4_6,INTJ,memory,crash,42,0.95,claude_sonnet_4_6|INTJ|memory|crash|42|0.95,1,0.5,BUY,95.77,95.77,95.77,50.0,0.0,1.0,15.0,14.3,2.79,0.0,0,0.1
mbti,claude_sonnet_4_6,INTJ,static,crash,42,0.95,claude_sonnet_4_6|INTJ|static|crash|42|0.95,1,0.7,BUY,95.77,95.77,95.77,50.0,0.0,1.0,15.0,14.3,2.79,0.0,0,0.1
mbti,claude_sonnet_4_6,ISFJ,memory,crash,42,0.95,claude_sonnet_4_6|ISFJ|memory|crash|42|0.95,1,0.6,BUY,95.77,95.77,95.77,50.0,0.0,1.0,15.0,14.3,2.79,0.0,0,0.1
mbti,claude_sonnet_4_6,ISFJ,static,crash,42,0.95,claude_sonnet_4_6|ISFJ|static|crash|42|0.95,1,0.6,BUY,95.77,95.77,95.77,50.0,0.0,1.0,15.0,14.3,2.79,0.0,0,0.1
mbti,claude_sonnet_4_6,ENTJ,memory,crash,456,0.95,claude_sonnet_4_6|ENTJ|memory|crash|456|0.95,1,1.0,HOLD,95.45,95.45,95.45,50.0,0.0,1.0,15.0,14.4,2.78,0.0,0,0.06
mbti,claude_sonnet_4_6,ENTJ,static,crash,456,0.95,claude_sonnet_4_6|ENTJ|static|crash|456|0.95,1,0.6,BUY,95.45,95.45,95.45,50.0,0.0,1.0,15.0,14.4,2.78,0.0,0,0.06
mbti,claude_sonnet_4_6,INTJ,memory,crash,456,0.95,claude_sonnet_4_6|INTJ|memory|crash|456|0.95,1,0.5,BUY,95.45,95.45,95.45,50.0,0.0,1.0,15.0,14.4,2.78,0.0,0,0.06
mbti,claude_sonnet_4_6,INTJ,static,crash,456,0.95,claude_sonnet_4_6|INTJ|static|crash|456|0.95,1,0.7,BUY,95.45,95.45,95.45,50.0,0.0,1.0,15.0,14.4,2.78,0.0,0,0.06
mbti,claude_sonnet_4_6,ISFJ,memory,crash,456,0.95,claude_sonnet_4_6|ISFJ|memory|crash|456|0.95,1,0.6,BUY,95.45,95.45,95.45,50.0,0.0,1.0,15.0,14.4,2.78,0.0,0,0.06
mbti,claude_sonnet_4_6,ISFJ,static,crash,456,0.95,claude_sonnet_4_6|ISFJ|static|crash|456|0.95,1,0.6,BUY,95.45,95.45,95.45,50.0,0.0,1.0,15.0,14.4,2.78,0.0,0,0.06
mbti,claude_sonnet_4_6,ENTJ,memory,crash,789,0.95,claude_sonnet_4_6|ENTJ|memory|crash|789|0.95,1,0.5,BUY,93.64,93.64,93.64,50.0,0.0,1.0,15.0,14.1,2.83,0.0,0,0.15
mbti,claude_sonnet_4_6,ENTJ,static,crash,789,0.95,claude_sonnet_4_6|ENTJ|static|crash|789|0.95,1,0.6,BUY,93.64,93.64,93.64,50.0,0.0,1.0,15.0,14.1,2.83,0.0,0,0.15
mbti,claude_sonnet_4_6,INTJ,memory,crash,789,0.95,claude_sonnet_4_6|INTJ|memory|crash|789|0.95,1,0.6,BUY,93.64,93.64,93.64,50.0,0.0,1.0,15.0,14.1,2.83,0.0,0,0.15
mbti,claude_sonnet_4_6,INTJ,static,crash,789,0.95,claude_sonnet_4_6|INTJ|static|crash|789|0.95,1,0.75,BUY,93.64,93.64,93.64,50.0,0.0,1.0,15.0,14.1,2.83,0.0,0,0.15
mbti,claude_sonnet_4_6,ISFJ,memory,crash,789,0.95,claude_sonnet_4_6|ISFJ|memory|crash|789|0.95,1,0.6,BUY,93.64,93.64,93.64,50.0,0.0,1.0,15.0,14.1,2.83,0.0,0,0.15
mbti,claude_sonnet_4_6,ISFJ,static,crash,789,0.95,claude_sonnet_4_6|ISFJ|static|crash|789|0.95,1,0.6,BUY,93.64,93.64,93.64,50.0,0.0,1.0,15.0,14.1,2.83,0.0,0,0.15
mbti,claude_sonnet_4_6,ENTJ,memory,crash,999,0.95,claude_sonnet_4_6|ENTJ|memory|crash|999|0.95,1,0.5,BUY,90.3,90.3,90.3,50.0,0.0,1.0,15.0,13.5,2.95,0.0,0,-0.01
mbti,claude_sonnet_4_6,ENTJ,static,crash,999,0.95,claude_sonnet_4_6|ENTJ|static|crash|999|0.95,1,0.7,BUY,90.3,90.3,90.3,50.0,0.0,1.0,15.0,13.5,2.95,0.0,0,-0.01
mbti,claude_sonnet_4_6,INTJ,memory,crash,999,0.95,claude_sonnet_4_6|INTJ|memory|crash|999|0.95,1,0.7,BUY,90.3,90.3,90.3,50.0,0.0,1.0,15.0,13.5,2.95,0.0,0,-0.01
mbti,claude_sonnet_4_6,INTJ,static,crash,999,0.95,claude_sonnet_4_6|INTJ|static|crash|999|0.95,1,0.7,BUY,90.3,90.3,90.3,50.0,0.0,1.0,15.0,13.5,2.95,0.0,0,-0.01
mbti,claude_sonnet_4_6,ISFJ,memory,crash,999,0.95,claude_sonnet_4_6|ISFJ|memory|crash|999|0.95,1,0.6,BUY,90.3,90.3,90.3,50.0,0.0,1.0,15.0,13.5,2.95,0.0,0,-0.01
mbti,claude_sonnet_4_6,ISFJ,static,crash,999,0.95,claude_sonnet_4_6|ISFJ|static|crash|999|0.95,1,0.7,BUY,90.3,90.3,90.3,50.0,0.0,1.0,15.0,13.5,2.95,0.0,0,-0.01
mbti,claude_sonnet_4_6,ENTJ,memory,flat,123,,claude_sonnet_4_6|ENTJ|memory|flat|123|,1,1.0,HOLD,99.45,99.45,99.45,50.0,0.0,1.0,15.0,14.9,2.68,0.0,0,-0.29
mbti,claude_sonnet_4_6,ENTJ,static,flat,123,,claude_sonnet_4_6|ENTJ|static|flat|123|,1,0.6,BUY,100.89,100.89,100.89,50.0,0.0,1.0,15.0,15.1,2.64,0.0,0,0.43
mbti,claude_sonnet_4_6,INTJ,memory,flat,123,,claude_sonnet_4_6|INTJ|memory|flat|123|,1,0.75,BUY,99.92,99.92,99.92,50.0,0.0,1.0,15.0,15.0,2.67,0.0,0,-0.04
mbti,claude_sonnet_4_6,INTJ,static,flat,123,,claude_sonnet_4_6|INTJ|static|flat|123|,1,0.75,BUY,99.92,99.92,99.92,50.0,0.0,1.0,15.0,15.0,2.67,0.0,0,-0.04
mbti,claude_sonnet_4_6,ISFJ,memory,flat,123,,claude_sonnet_4_6|ISFJ|memory|flat|123|,1,0.6,BUY,99.09,99.09,99.09,50.0,0.0,1.0,15.0,14.9,2.69,0.0,0,-0.02
mbti,claude_sonnet_4_6,ISFJ,static,flat,123,,claude_sonnet_4_6|ISFJ|static|flat|123|,1,0.6,BUY,99.52,99.52,99.52,50.0,0.0,1.0,15.0,14.9,2.68,0.0,0,0.11
mbti,claude_sonnet_4_6,ENTJ,memory,flat,42,,claude_sonnet_4_6|ENTJ|memory|flat|42|,1,0.5,BUY,100.45,100.45,100.45,50.0,0.0,1.0,15.0,15.1,2.65,0.0,0,0.1
mbti,claude_sonnet_4_6,ENTJ,static,flat,42,,claude_sonnet_4_6|ENTJ|static|flat|42|,1,0.7,BUY,99.85,99.85,99.85,50.0,0.0,1.0,15.0,15.0,2.67,0.0,0,-0.04
mbti,claude_sonnet_4_6,INTJ,memory,flat,42,,claude_sonnet_4_6|INTJ|memory|flat|42|,1,0.75,BUY,100.05,100.05,100.05,50.0,0.0,1.0,15.0,15.0,2.67,0.0,0,-0.22
mbti,claude_sonnet_4_6,INTJ,static,flat,42,,claude_sonnet_4_6|INTJ|static|flat|42|,1,0.75,BUY,99.99,99.99,99.99,50.0,0.0,1.0,15.0,15.0,2.67,0.0,0,0.12
mbti,claude_sonnet_4_6,ISFJ,memory,flat,42,,claude_sonnet_4_6|ISFJ|memory|flat|42|,1,0.6,BUY,99.46,99.46,99.46,50.0,0.0,1.0,15.0,14.9,2.68,0.0,0,-0.23
mbti,claude_sonnet_4_6,ISFJ,static,flat,42,,claude_sonnet_4_6|ISFJ|static|flat|42|,1,0.7,BUY,100.39,100.39,100.39,50.0,0.0,1.0,15.0,15.1,2.66,0.0,0,-0.41
mbti,claude_sonnet_4_6,ENTJ,memory,flat,456,,claude_sonnet_4_6|ENTJ|memory|flat|456|,1,1.0,HOLD,100.25,100.25,100.25,50.0,0.0,1.0,15.0,15.0,2.66,0.0,0,-0.39
mbti,claude_sonnet_4_6,ENTJ,static,flat,456,,claude_sonnet_4_6|ENTJ|static|flat|456|,1,1.0,HOLD,100.25,100.25,100.25,50.0,0.0,1.0,15.0,15.0,2.66,0.0,0,-0.39
mbti,claude_sonnet_4_6,INTJ,memory,flat,456,,claude_sonnet_4_6|INTJ|memory|flat|456|,1,0.75,BUY,100.25,100.25,100.25,50.0,0.0,1.0,15.0,15.0,2.66,0.0,0,-0.39
mbti,claude_sonnet_4_6,INTJ,static,flat,456,,claude_sonnet_4_6|INTJ|static|flat|456|,1,0.75,BUY,100.25,100.25,100.25,50.0,0.0,1.0,15.0,15.0,2.66,0.0,0,-0.39
mbti,claude_sonnet_4_6,ISFJ,memory,flat,456,,claude_sonnet_4_6|ISFJ|memory|flat|456|,1,0.7,BUY,100.25,100.25,100.25,50.0,0.0,1.0,15.0,15.0,2.66,0.0,0,-0.39
mbti,claude_sonnet_4_6,ISFJ,static,flat,456,,claude_sonnet_4_6|ISFJ|static|flat|456|,1,0.75,BUY,100.25,100.25,100.25,50.0,0.0,1.0,15.0,15.0,2.66,0.0,0,-0.39
mbti,claude_sonnet_4_6,ENTJ,memory,flat,789,,claude_sonnet_4_6|ENTJ|memory|flat|789|,1,0.5,BUY,100.19,100.19,100.19,50.0,0.0,1.0,15.0,15.0,2.66,0.0,0,0.26
