model,persona,agent_type,scenario,n_runs,seed,discount,path_variant,n_rows,n_fallback,fallback_frac,mean_cash_share,point_mas_v1,point_mas_v2,band_mas_v2,rel_mas,rg_v1,rg_v1_n,coverage_0.03,rg_0.03,rg_0.03_n,rg_action_0.03,rg_action_0.03_n,coverage_action_0.03,coverage_0.05,rg_0.05,rg_0.05_n,rg_action_0.05,rg_action_0.05_n,coverage_action_0.05,coverage_0.08,rg_0.08,rg_0.08_n,rg_action_0.08,rg_action_0.08_n,coverage_action_0.08,final_value,return_pct,max_drawdown_pct,trade_count,zero_trade,effective_trade_count,turnover,fallback_hold_rows,cash_share_day1,floor_rg_v1,ceil_rg_v1,norm_rg_v1,norm_degenerate_rg_v1,bl_always_hold_rg_v1,bl_random_rg_v1,bl_buy_day1_hold_rg_v1,bl_mco_0.05_rg_v1,floor_rg_0.03,ceil_rg_0.03,norm_rg_0.03,norm_degenerate_rg_0.03,floor_rg_0.05,ceil_rg_0.05,norm_rg_0.05,norm_degenerate_rg_0.05,bl_always_hold_rg_0.05,bl_random_rg_0.05,bl_buy_day1_hold_rg_0.05,bl_mco_0.05_rg_0.05,floor_rg_0.08,ceil_rg_0.08,norm_rg_0.08,norm_degenerate_rg_0.08,floor_rg_action_0.03,ceil_rg_action_0.03,norm_rg_action_0.03,norm_degenerate_rg_action_0.03,floor_rg_action_0.05,ceil_rg_action_0.05,norm_rg_action_0.05,norm_degenerate_rg_action_0.05,floor_rg_action_0.08,ceil_rg_action_0.08,norm_rg_action_0.08,norm_degenerate_rg_action_0.08,floor_return_pct,ceil_return_pct,norm_return_pct,norm_degenerate_return_pct,bl_always_hold_return_pct,bl_random_return_pct,bl_buy_day1_hold_return_pct,bl_mco_0.05_return_pct,floor_point_mas_v1,ceil_point_mas_v1,norm_point_mas_v1,norm_degenerate_point_mas_v1,floor_point_mas_v2,ceil_point_mas_v2,norm_point_mas_v2,norm_degenerate_point_mas_v2,floor_band_mas_v2,ceil_band_mas_v2,norm_band_mas_v2,norm_degenerate_band_mas_v2,beats_k_rg_v1,beats_n_rg_v1,beats_k_rg_0.05,beats_n_rg_0.05,beats_k_return_pct,beats_n_return_pct,beats_k_point_mas_v1,beats_n_point_mas_v1,beats_k_point_mas_v2,beats_n_point_mas_v2,beats_k_band_mas_v2,beats_n_band_mas_v2,beats_k_max_drawdown_pct,beats_n_max_drawdown_pct
claude_sonnet_4_6,ISFJ,memory,bull_trap,5,481.8,,0.0,200.0,0.0,0.0,0.48609936748508253,0.5139006325149175,0.3551065708574561,0.2666065130246816,0.5139006325149175,96.9,200.0,0.59,97.46167963206503,118.0,77.18796992481202,10.4,0.052000000000000005,0.579,97.40774349667272,115.8,75.94957983193277,10.0,0.05,0.568,97.33875468388742,113.6,75.21428571428571,9.8,0.049,15338.966838027089,53.38966838027087,-6.67073361706556,16.8,0.0,16.8,2.2462592244777904,0.0,0.6,99.7,79.3,,1.0,79.8,67.72,99.7,79.3,100.0,98.81768672341781,,1.0,100.0,99.13637985325826,,1.0,100.0,68.35912172119069,100.0,99.13637985325826,100.0,100.0,,1.0,62.593069743202236,0.0,,1.0,53.27032587958521,0.0,,1.0,53.25486617562318,,,1.0,119.76528319175335,6.31844914832498,,1.0,0.0,44.81461419729551,119.76528319175335,6.31844914832498,1.0,0.0,0.48609936748508265,0.0,0.8,1.298960938811433e-17,0.55611678642818,0.0,0.7,0.0,0.6191335528218834,0.0,8.8,11.0,2.4,11.0,7.6,11.0,3.4,11.0,4.6,11.0,3.8,11.0,3.2,11.0
claude_sonnet_4_6,ISFJ,memory,crash,15,481.8,0.9066666666666666,0.0,200.0,0.0,0.0,0.22940396787322564,0.7705960321267743,0.5705960321267743,0.4705960321267744,0.7705960321267743,99.96666666666667,200.0,0.9510000000000001,99.96666666666667,190.2,99.55555555555556,10.666666666666666,0.05333333333333334,0.8263333333333333,99.96666666666667,165.26666666666668,99.55555555555556,9.733333333333333,0.048666666666666664,0.554,99.96666666666667,110.8,99.55555555555556,6.733333333333333,0.033666666666666664,6966.380759623233,-30.336192403767672,-37.22800266023228,10.933333333333334,0.0,10.933333333333334,0.9817750966615633,0.0,0.6,100.0,94.93333333333334,,1.0,0.03333333333333333,63.29666666666666,100.0,94.93333333333334,100.0,94.83058092012243,,1.0,100.0,94.77620347636982,,1.0,0.0,63.515728676978675,100.0,94.77620347636982,100.0,96.54041268532141,,1.0,100.0,62.046864576013576,,1.0,89.29201666102304,62.046864576013576,7.785944874225606,0.8,75.32015428264049,77.7338500087093,1.1800097551056807,0.6666666666666666,0.0,-11.811578969712974,,1.0,0.0,-20.448496675639326,-38.312434921335495,-11.811578969712974,1.0,0.0,0.22940396787322564,0.0,0.8,0.0,0.286754959841532,0.0,0.7,0.0,0.3277199541046079,0.0,8.266666666666667,11.0,7.6,11.0,3.0,11.0,3.0,11.0,3.1333333333333333,11.0,3.1333333333333333,11.0,3.066666666666667,11.0
claude_sonnet_4_6,ISFJ,memory,flat,5,481.8,,4.6,200.0,0.0,0.0,0.17132906351619345,0.8286709364838065,0.6286709364838066,0.5300330460048401,0.8286709364838065,96.2,200.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,10838.813938771806,8.388139387718045,-20.71040619999013,15.6,0.0,15.6,1.41473010131824,0.0,0.6199999999999999,99.7,52.8,,1.0,52.8,66.2,99.7,52.8,,,,1.0,,,,1.0,,,,,,,,1.0,,,,1.0,,,,1.0,,,,1.0,15.949066254599405,0.0,,1.0,0.0,6.560355116076421,14.089022015709398,0.0,1.0,0.0,0.17132906351619345,0.0,0.8,1.6764367671839863e-17,0.21416132939524185,0.0,0.7,0.0,0.24280993427879977,0.0,9.0,11.0,,0.0,7.0,11.0,2.0,11.0,2.4,11.0,2.4,11.0,2.6,11.0
claude_sonnet_4_6,ISFJ,static,bull_trap,5,481.8,,0.0,200.0,0.0,0.0,0.07174388595972511,0.9282561140402749,0.7282561140402749,0.6282561140402749,0.9282561140402749,96.7,200.0,0.59,99.15104503339798,118.0,16.666666666666664,1.2,0.006,0.579,99.13793103448276,115.8,0.0,1.0,0.005,0.568,99.11504424778761,113.6,0.0,1.0,0.005,20898.069272767065,108.98069272767066,-9.415691236358732,9.4,0.0,9.4,0.976038857425,0.0,0.6,99.7,79.3,,1.0,79.8,67.72,99.7,79.3,100.0,98.81768672341781,,1.0,100.0,99.13637985325826,,1.0,100.0,68.35912172119069,100.0,99.13637985325826,100.0,100.0,,1.0,62.593069743202236,0.0,,1.0,53.27032587958521,0.0,,1.0,53.25486617562318,,,1.0,119.76528319175335,6.31844914832498,,1.0,0.0,44.81461419729551,119.76528319175335,6.31844914832498,1.0,0.0,0.07174388595972511,0.0,0.8,1.298960938811433e-17,0.0896798574496564,0.0,0.7,0.0,0.10249126565675001,0.0,8.8,11.0,2.8,11.0,8.8,11.0,2.0,11.0,2.2,11.0,2.2,11.0,2.4,11.0
claude_sonnet_4_6,ISFJ,static,crash,15,481.8,0.9066666666666666,0.0,200.0,0.0,0.0,0.0596857422870264,0.9403142577129736,0.7403142577129737,0.6403142577129736,0.9403142577129736,100.0,200.0,0.9510000000000001,100.0,190.2,100.0,11.066666666666666,0.05533333333333333,0.8263333333333333,100.0,165.26666666666668,100.0,10.133333333333333,0.050666666666666665,0.554,100.0,110.8,100.0,7.133333333333334,0.035666666666666666,6281.967794358433,-37.18032205641567,-43.673103867711994,11.4,0.0,11.4,0.996613518694375,0.0,0.6199999999999999,100.0,94.93333333333334,,1.0,0.03333333333333333,63.29666666666666,100.0,94.93333333333334,100.0,94.83058092012243,,1.0,100.0,94.77620347636982,,1.0,0.0,63.515728676978675,100.0,94.77620347636982,100.0,96.54041268532141,,1.0,100.0,62.046864576013576,,1.0,89.29201666102304,62.046864576013576,7.785944874225606,0.8,75.32015428264049,77.7338500087093,1.1800097551056807,0.6666666666666666,0.0,-11.811578969712974,,1.0,0.0,-20.448496675639326,-38.312434921335495,-11.811578969712974,1.0,0.0,0.05968574228702641,0.0,0.8,0.0,0.074607177858783,0.0,0.7,0.0,0.08526534612432332,0.0,8.266666666666667,11.0,7.6,11.0,2.3333333333333335,11.0,3.0,11.0,3.0,11.0,3.0,11.0,3.0,11.0
claude_sonnet_4_6,ISFJ,static,flat,5,481.8,,5.0,200.0,0.0,0.0,0.058188057687623675,0.9418119423123763,0.7418119423123763,0.6418628849087555,0.9418119423123763,97.0,200.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,10862.041292244918,8.620412922449185,-24.023678304935476,11.2,0.0,11.2,0.9995023823218749,0.0,0.65,99.6,50.7,,1.0,50.7,66.27000000000001,99.6,50.7,,,,1.0,,,,1.0,,,,,,,,1.0,,,,1.0,,,,1.0,,,,1.0,14.116388890586894,0.0,,1.0,0.0,6.368970739124218,10.395977874578264,0.0,1.0,0.0,0.058188057687623654,0.0,0.8,1.2212453270876724e-17,0.07273507210952959,0.0,0.7,0.0,0.08305302155892054,0.0,9.0,11.0,,0.0,6.4,11.0,2.0,11.0,2.0,11.0,2.0,11.0,2.2,11.0
deepseek_chat,ENTJ,memory,bull_trap,5,481.8,,0.0,200.0,0.0,0.0,0.31154957061675487,0.35188387465913584,0.3237905864574192,0.23171672263794535,0.6884504293832451,59.6,200.0,0.59,51.93954375348126,118.0,35.07587857277298,86.6,0.433,0.579,52.38711278638683,115.8,35.454315129315134,85.2,0.426,0.568,51.99774377341346,113.6,35.257904348630156,84.0,0.42000000000000004,16642.743509313157,66.42743509313155,-7.420627492722923,112.6,0.0,94.2,96.00182493067419,0.0,1.0,99.7,79.3,,1.0,79.8,67.72,99.7,79.3,100.0,98.81768672341781,,1.0,100.0,99.13637985325826,,1.0,100.0,68.35912172119069,100.0,99.13637985325826,100.0,100.0,,1.0,62.593069743202236,0.0,,1.0,53.27032587958521,0.0,,1.0,53.25486617562318,,,1.0,119.76528319175335,63.278909526485634,,1.0,0.0,44.81461419729551,119.76528319175335,63.278909526485634,0.8,8.992806499463768e-18,0.5601451566760802,0.0,0.9000000000000001,6.036837696399288e-18,0.6402326817139787,0.0,0.8,0.0,0.7103540967025683,0.0,1.0,11.0,1.0,11.0,5.8,11.0,5.6,11.0,5.8,11.0,5.8,11.0,3.8,11.0
deepseek_chat,ENTJ,memory,crash,15,481.8,0.9066666666666666,0.0,200.0,0.0,0.0,0.7558781365499951,0.6087142189531802,0.6750531834810869,0.5822961777515876,0.2441218634500049,26.466666666666665,200.0,0.9510000000000001,26.114812937983768,190.2,55.58484572943133,25.133333333333333,0.12566666666666668,0.8263333333333333,26.679044609541343,165.26666666666668,57.660729038438014,22.733333333333334,0.11366666666666667,0.554,25.361470521201422,110.8,60.00840118487177,15.666666666666666,0.07833333333333334,9778.187089280513,-2.218129107194869,-13.103668354063664,27.2,0.0,26.733333333333334,10.030402961347452,0.0,1.0,100.0,99.8,,1.0,0.03333333333333333,63.29666666666666,100.0,99.8,100.0,99.76690695226766,,1.0,100.0,100.0,,1.0,0.0,63.515728676978675,100.0,100.0,100.0,100.0,,1.0,100.0,100.0,,1.0,89.29201666102304,100.0,0.41895654935707144,0.8,75.32015428264049,100.0,,1.0,0.0,-38.0199552066869,,1.0,0.0,-20.448496675639326,-38.312434921335495,-38.0199552066869,0.8,6.781612308751998e-18,0.2391072263085247,0.0,0.9000000000000002,3.987551030112021e-18,0.24994090724323698,0.0,0.8,0.0,0.27212977781051545,0.0,3.0,11.0,3.0,11.0,9.4,11.0,3.066666666666667,11.0,3.0,11.0,3.0,11.0,7.933333333333334,11.0
deepseek_chat,ENTJ,memory,flat,5,481.8,,6.6,200.0,0.0,0.0,0.3389453565452817,0.3586711298881878,0.33937023526503285,0.24880824321673473,0.6610546434547183,70.2,200.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,10694.699736232102,6.946997362321014,-17.694884404582137,84.2,0.0,74.6,36.217421124075315,0.0,1.0,99.6,50.2,,1.0,50.2,66.53999999999999,99.6,50.2,,,,1.0,,,,1.0,,,,,,,,1.0,,,,1.0,,,,1.0,,,,1.0,15.70853437119376,0.0,,1.0,0.0,7.852788767272034,13.180574056423541,0.0,0.8,1.0047518372857666e-17,0.5516610876397653,0.0,0.9000000000000001,6.425415755018093e-18,0.6229219608166302,0.0,0.8,0.0,0.6889896959790816,0.0,6.8,11.0,,0.0,6.6,11.0,6.8,11.0,6.8,11.0,6.8,11.0,4.8,11.0
deepseek_chat,ENTJ,static,bull_trap,5,481.8,,0.0,200.0,0.0,0.0,0.4621697204784314,0.41647508297902036,0.4349839837501904,0.33932240172872585,0.5378302795215685,82.4,200.0,0.59,84.43769092705044,118.0,39.85158460667799,30.6,0.153,0.579,84.8163401430189,115.8,39.65440916840693,29.6,0.148,0.568,84.84908884950015,113.6,38.57170240148963,28.8,0.144,12384.90795687991,23.8490795687991,-7.845543387495772,53.0,0.0,47.2,11.012717328416985,0.0,1.0,99.7,79.3,,1.0,79.8,67.72,99.7,79.3,100.0,98.81768672341781,,1.0,100.0,99.13637985325826,,1.0,100.0,68.35912172119069,100.0,99.13637985325826,100.0,100.0,,1.0,62.593069743202236,0.0,,1.0,53.27032587958521,0.0,,1.0,53.25486617562318,,,1.0,119.76528319175335,63.278909526485634,,1.0,0.0,44.81461419729551,119.76528319175335,63.278909526485634,0.8,8.992806499463768e-18,0.4794061462762246,0.0,0.9000000000000001,6.036837696399288e-18,0.5166844624997886,0.0,0.8,0.0,0.5758469978390927,0.0,6.2,11.0,2.0,11.0,4.0,11.0,4.2,11.0,5.2,11.0,5.2,11.0,4.0,11.0
deepseek_chat,ENTJ,static,crash,15,481.8,0.9066666666666666,0.0,200.0,0.0,0.0,0.2592780240012154,0.2501345045057734,0.24168423970273684,0.15470626425349437,0.7407219759987846,85.06666666666666,200.0,0.9510000000000001,85.02283452524365,190.2,89.09496151996152,27.666666666666668,0.13833333333333334,0.8263333333333333,85.21409600180942,165.26666666666668,90.19512196352395,25.4,0.127,0.554,87.22044801775824,110.8,90.32125468544906,17.733333333333334,0.08866666666666667,7095.919333211475,-29.04080666788526,-35.58690758241842,29.133333333333333,0.0,25.666666666666668,3.0599589296987073,0.0,1.0,100.0,99.8,,1.0,0.03333333333333333,63.29666666666666,100.0,99.8,100.0,99.76690695226766,,1.0,100.0,100.0,,1.0,0.0,63.515728676978675,100.0,100.0,100.0,100.0,,1.0,100.0,100.0,,1.0,89.29201666102304,100.0,0.8407384113485424,0.8,75.32015428264049,100.0,,1.0,0.0,-38.0199552066869,,1.0,0.0,-20.448496675639326,-38.312434921335495,-38.0199552066869,0.8,6.781612308751998e-18,0.6873318693677833,0.0,0.9000000000000002,3.987551030112021e-18,0.7314619558858481,0.0,0.8,0.0,0.806617169683132,0.0,5.0,11.0,5.0,11.0,5.733333333333333,11.0,5.533333333333333,11.0,5.0,11.0,5.0,11.0,6.066666666666666,11.0
deepseek_chat,ENTJ,static,flat,5,481.8,,7.4,200.0,0.0,0.0,0.27404869394258563,0.28564882429319277,0.2718680852878334,0.1798487591178892,0.7259513060574144,75.5,200.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,10743.476596876682,7.43476596876682,-20.069262094605143,75.0,0.0,59.2,11.047404864938631,0.0,1.0,99.8,47.0,,1.0,47.0,65.92,99.8,47.0,,,,1.0,,,,1.0,,,,,,,,1.0,,,,1.0,,,,1.0,,,,1.0,15.74317591473841,0.0,,1.0,0.0,6.9283139901178235,14.285572551038337,0.0,0.8,9.658940314238863e-18,0.6429389696335092,0.0,0.9000000000000001,6.286637876939949e-18,0.6979243496801852,0.0,0.8,0.0,0.7751890511026385,0.0,7.6,11.0,,0.0,6.2,11.0,7.0,11.0,7.0,11.0,7.0,11.0,3.2,11.0
deepseek_chat,INTJ,memory,bull_trap,5,481.8,,0.0,200.0,0.0,0.0,0.8168159228819263,0.46607676721895147,0.46607676721895147,0.36649047416924707,0.18318407711807372,83.9,200.0,0.59,98.14404099393957,118.0,60.416666666666664,3.6,0.018,0.579,98.27283726557773,115.8,60.416666666666664,3.6,0.018,0.568,98.22689946583752,113.6,60.416666666666664,3.6,0.018,10917.104442869826,9.171044428698254,-4.540988799673665,5.0,0.2,4.8,1.358059964023763,0.0,1.0,99.7,79.3,,1.0,79.8,67.72,99.7,79.3,100.0,98.81768672341781,,1.0,100.0,99.13637985325826,,1.0,100.0,68.35912172119069,100.0,99.13637985325826,100.0,100.0,,1.0,62.593069743202236,0.0,,1.0,53.27032587958521,0.0,,1.0,53.25486617562318,,,1.0,119.76528319175335,27.774531017970368,,1.0,0.0,44.81461419729551,119.76528319175335,27.774531017970368,0.5,3.1641356201816966e-18,0.06784646556209713,0.0,0.5,3.1641356201816966e-18,0.06784646556209713,0.0,0.4,0.0,0.08377381457688243,0.0,4.2,11.0,2.6,11.0,2.2,11.0,5.6,11.0,5.6,11.0,5.6,11.0,5.4,11.0
deepseek_chat,INTJ,memory,crash,15,481.8,0.9066666666666666,0.0,200.0,0.0,0.0,0.3787388541842239,0.4511853059194894,0.4511853059194894,0.3523959956077009,0.6212611458157761,68.16666666666667,200.0,0.9510000000000001,67.67613246108475,190.2,100.0,7.533333333333333,0.03766666666666667,0.8263333333333333,68.03397350883917,165.26666666666668,100.0,6.933333333333334,0.034666666666666665,0.554,74.34989420162132,110.8,100.0,4.866666666666666,0.024333333333333332,7346.61374963091,-26.533862503690898,-34.597770858745434,7.6,0.0,7.6,0.99997195,0.0,1.0,100.0,93.2,,1.0,0.03333333333333333,63.29666666666666,100.0,93.2,100.0,93.05973381222364,,1.0,100.0,92.84135867692659,,1.0,0.0,63.515728676978675,100.0,92.84135867692659,100.0,95.61026498847518,,1.0,100.0,62.169941830114105,,1.0,89.29201666102304,62.169941830114105,1.9712960438022584,0.8,75.32015428264049,81.31024804818291,1.120865246435436,0.5333333333333333,0.0,-23.40266854191017,,1.0,0.0,-20.448496675639326,-38.312434921335495,-23.40266854191017,0.5,2.5535129566378604e-18,0.09762938816102115,0.0,0.5,2.5535129566378604e-18,0.09762938816102115,0.0,0.4,0.0,0.11901001098074772,0.0,4.666666666666667,11.0,4.6,11.0,3.6666666666666665,11.0,7.0,11.0,7.0,11.0,7.0,11.0,3.6666666666666665,11.0
deepseek_chat,INTJ,memory,flat,5,481.8,,7.6,200.0,0.0,0.0,0.3538328755156412,0.47492981839279347,0.47492981839279347,0.3756985920744188,0.6461671244843588,81.7,200.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,11895.821859308,18.958218593080012,-18.110829173255908,11.2,0.0,11.2,1.8241314926420902,0.0,1.0,99.8,49.8,,1.0,49.8,66.12,99.8,49.8,,,,1.0,,,,1.0,,,,,,,,1.0,,,,1.0,,,,1.0,,,,1.0,28.929459325313978,0.0,,1.0,0.0,13.70666095644324,28.929459325313978,0.0,0.5,9.43689570931383e-19,0.05014036321441313,0.0,0.5,9.43689570931383e-19,0.05014036321441313,0.0,0.4,0.0,0.06075351981395305,0.0,7.4,11.0,,0.0,5.6,11.0,8.0,11.0,8.0,11.0,8.0,11.0,3.0,11.0
deepseek_chat,INTJ,static,bull_trap,5,481.8,,0.0,200.0,0.0,0.0,0.6901552028838528,0.40677928384884077,0.40677928384884077,0.31470210548785343,0.3098447971161472,82.6,200.0,0.59,96.2678970792561,118.0,33.57142857142857,4.8,0.024,0.579,96.36721113127646,115.8,33.57142857142857,4.8,0.024,0.568,96.27042972175715,113.6,33.57142857142857,4.8,0.024,13038.608686922455,30.38608686922454,-4.809095869379736,6.8,0.2,6.4,1.0668132073197762,0.0,1.0,99.7,79.3,,1.0,79.8,67.72,99.7,79.3,100.0,98.81768672341781,,1.0,100.0,99.13637985325826,,1.0,100.0,68.35912172119069,100.0,99.13637985325826,100.0,100.0,,1.0,62.593069743202236,0.0,,1.0,53.27032587958521,0.0,,1.0,53.25486617562318,,,1.0,119.76528319175335,27.774531017970368,,1.0,0.0,44.81461419729551,119.76528319175335,27.774531017970368,0.5,3.1641356201816966e-18,0.1864414323023185,0.0,0.5,3.1641356201816966e-18,0.1864414323023185,0.0,0.4,0.0,0.21324473628036644,0.0,4.2,11.0,2.4,11.0,4.2,11.0,6.0,11.0,6.0,11.0,6.0,11.0,5.4,11.0
deepseek_chat,INTJ,static,crash,15,481.8,0.9066666666666666,0.0,200.0,0.0,0.0,0.5166302723617104,0.4788004944058981,0.4788004944058981,0.37921765925063006,0.4833697276382896,51.06666666666667,200.0,0.9510000000000001,50.42555665629791,190.2,100.0,7.866666666666666,0.03933333333333333,0.8263333333333333,50.75198367745542,165.26666666666668,100.0,7.133333333333334,0.035666666666666666,0.554,59.27367390664779,110.8,100.0,4.733333333333333,0.023666666666666666,8197.611569416678,-18.023884305833203,-26.869759325751854,8.066666666666666,0.0,8.066666666666666,0.995548558229,0.0,1.0,100.0,93.2,,1.0,0.03333333333333333,63.29666666666666,100.0,93.2,100.0,93.05973381222364,,1.0,100.0,92.84135867692659,,1.0,0.0,63.515728676978675,100.0,92.84135867692659,100.0,95.61026498847518,,1.0,100.0,62.169941830114105,,1.0,89.29201666102304,62.169941830114105,1.9712960438022584,0.8,75.32015428264049,81.31024804818291,1.1692113450096104,0.5333333333333333,0.0,-23.40266854191017,,1.0,0.0,-20.448496675639326,-38.312434921335495,-23.40266854191017,0.5,2.5535129566378604e-18,0.042399011188203814,0.0,0.5,2.5535129566378604e-18,0.042399011188203814,0.0,0.4,0.0,0.05195585187342487,0.0,3.8,11.0,3.8,11.0,5.8,11.0,7.0,11.0,7.0,11.0,7.0,11.0,5.6,11.0
deepseek_chat,INTJ,static,flat,5,481.8,,8.2,200.0,0.0,0.0,0.27822837461397515,0.47297162538602483,0.47297162538602483,0.37392181558992954,0.7217716253860249,85.2,200.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,10124.231647759241,1.2423164775924116,-22.66898139879417,14.6,0.0,11.8,1.3410486321531045,0.0,1.0,99.5,50.5,,1.0,50.5,65.91,99.5,50.5,,,,1.0,,,,1.0,,,,,,,,1.0,,,,1.0,,,,1.0,,,,1.0,14.037952322845138,0.0,,1.0,0.0,3.586021378254846,7.113015769217434,0.0,0.5,8.326672684688674e-19,0.05405674922795034,0.0,0.5,8.326672684688674e-19,0.05405674922795034,0.0,0.4,0.0,0.06519546102517623,0.0,7.6,11.0,,0.0,6.0,11.0,8.0,11.0,8.0,11.0,8.0,11.0,2.8,11.0
deepseek_chat,ISFJ,memory,bull_trap,5,481.8,,0.0,200.0,0.0,0.0,1.0,0.0,0.19999999999999996,0.09999999999999996,0.0,79.8,200.0,0.59,99.66526610644257,118.0,,0.0,0.0,0.579,100.0,115.8,,0.0,0.0,0.568,100.0,113.6,,0.0,0.0,10000.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,99.7,79.3,,1.0,79.8,67.72,99.7,79.3,100.0,98.81768672341781,,1.0,100.0,99.13637985325826,,1.0,100.0,68.35912172119069,100.0,99.13637985325826,100.0,100.0,,1.0,62.593069743202236,0.0,,1.0,53.27032587958521,0.0,,1.0,53.25486617562318,,,1.0,119.76528319175335,6.31844914832498,,1.0,0.0,44.81461419729551,119.76528319175335,6.31844914832498,1.0,0.0,1.0,0.0,0.8,1.298960938811433e-17,0.7500000000000001,0.0,0.7,0.0,0.8571428571428573,0.0,3.4,11.0,3.6,11.0,0.0,11.0,6.8,11.0,4.8,11.0,4.8,11.0,6.8,11.0
deepseek_chat,ISFJ,memory,crash,15,481.8,0.9066666666666666,0.0,200.0,0.0,0.0,1.0,0.0,0.19999999999999993,0.09999999999999996,0.0,0.03333333333333333,200.0,0.9510000000000001,0.0,190.2,,0.0,0.0,0.8263333333333333,0.0,165.26666666666668,,0.0,0.0,0.554,0.0,110.8,,0.0,0.0,10000.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,100.0,94.93333333333334,,1.0,0.03333333333333333,63.29666666666666,100.0,94.93333333333334,100.0,94.83058092012243,,1.0,100.0,94.77620347636982,,1.0,0.0,63.515728676978675,100.0,94.77620347636982,100.0,96.54041268532141,,1.0,100.0,62.046864576013576,,1.0,89.29201666102304,62.046864576013576,,0.8,75.32015428264049,77.7338500087093,,0.6666666666666666,0.0,-11.811578969712974,,1.0,0.0,-20.448496675639326,-38.312434921335495,-11.811578969712974,1.0,0.0,1.0,0.0,0.8,0.0,0.7500000000000001,0.0,0.7,0.0,0.8571428571428572,0.0,0.0,11.0,0.0,11.0,7.4,11.0,7.8,11.0,5.8,11.0,5.8,11.0,7.8,11.0
deepseek_chat,ISFJ,memory,flat,5,481.8,,8.8,200.0,0.0,0.0,1.0,0.0,0.19999999999999996,0.09999999999999996,0.0,50.5,200.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,10000.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,99.7,50.5,,1.0,50.5,66.19,99.7,50.5,,,,1.0,,,,1.0,,,,,,,,1.0,,,,1.0,,,,1.0,,,,1.0,14.427025485671034,0.0,,1.0,0.0,6.031562378843334,12.94524735191052,0.0,1.0,0.0,1.0,0.0,0.8,1.965094753586527e-17,0.7500000000000001,0.0,0.7,0.0,0.8571428571428573,0.0,0.6,11.0,,0.0,1.6,11.0,6.0,11.0,5.0,11.0,5.0,11.0,6.0,11.0
deepseek_chat,ISFJ,static,bull_trap,5,481.8,,0.0,200.0,0.0,0.0,1.0,0.0,0.19999999999999996,0.09999999999999996,0.0,79.8,200.0,0.59,99.66526610644257,118.0,,0.0,0.0,0.579,100.0,115.8,,0.0,0.0,0.568,100.0,113.6,,0.0,0.0,10000.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,99.7,79.3,,1.0,79.8,67.72,99.7,79.3,100.0,98.81768672341781,,1.0,100.0,99.13637985325826,,1.0,100.0,68.35912172119069,100.0,99.13637985325826,100.0,100.0,,1.0,62.593069743202236,0.0,,1.0,53.27032587958521,0.0,,1.0,53.25486617562318,,,1.0,119.76528319175335,6.31844914832498,,1.0,0.0,44.81461419729551,119.76528319175335,6.31844914832498,1.0,0.0,1.0,0.0,0.8,1.298960938811433e-17,0.7500000000000001,0.0,0.7,0.0,0.8571428571428573,0.0,3.4,11.0,3.6,11.0,0.0,11.0,6.8,11.0,4.8,11.0,4.8,11.0,6.8,11.0
deepseek_chat,ISFJ,static,crash,15,481.8,0.9066666666666666,0.0,200.0,0.0,0.0,1.0,0.0,0.19999999999999993,0.09999999999999996,0.0,0.03333333333333333,200.0,0.9510000000000001,0.0,190.2,,0.0,0.0,0.8263333333333333,0.0,165.26666666666668,,0.0,0.0,0.554,0.0,110.8,,0.0,0.0,10000.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,100.0,94.93333333333334,,1.0,0.03333333333333333,63.29666666666666,100.0,94.93333333333334,100.0,94.83058092012243,,1.0,100.0,94.77620347636982,,1.0,0.0,63.515728676978675,100.0,94.77620347636982,100.0,96.54041268532141,,1.0,100.0,62.046864576013576,,1.0,89.29201666102304,62.046864576013576,,0.8,75.32015428264049,77.7338500087093,,0.6666666666666666,0.0,-11.811578969712974,,1.0,0.0,-20.448496675639326,-38.312434921335495,-11.811578969712974,1.0,0.0,1.0,0.0,0.8,0.0,0.7500000000000001,0.0,0.7,0.0,0.8571428571428572,0.0,0.0,11.0,0.0,11.0,7.4,11.0,7.8,11.0,5.8,11.0,5.8,11.0,7.8,11.0
