scenario,seed,persona,policy,theta,phase7,phase6,abs_diff
flat,93,ENTJ,mandate_conditional_oracle,0.05,0.0006576779156696152,0.0006576779156696,1.5178830414797062e-17
flat,93,ENTJ,mandate_conditional_oracle,0.08,0.0,0.0,0.0
flat,93,ENTJ,mandate_conditional_oracle,0.12,0.0,0.0,0.0
flat,93,ENTJ,rule_analyst,0.03,0.1577242600326161,0.1577242600326161,0.0
flat,93,ENTJ,rule_analyst,0.05,0.15207178792649403,0.152071787926494,2.7755575615628914e-17
flat,93,ENTJ,rule_analyst,0.08,0.16117941053364845,0.1611794105336484,5.551115123125783e-17
flat,93,ENTJ,rule_analyst,0.12,0.1991909240700252,0.1991909240700252,0.0
flat,93,ENTJ,rule_p_sma50,0.03,0.14471758543420415,0.1447175854342041,5.551115123125783e-17
flat,93,ENTJ,rule_p_sma50,0.05,0.14049955292269908,0.140499552922699,8.326672684688674e-17
flat,93,ENTJ,rule_p_sma50,0.08,0.12516545608886595,0.1251654560888659,5.551115123125783e-17
flat,93,ENTJ,rule_p_sma50,0.12,0.0,0.0,0.0
flat,93,ENTJ,rule_rsi,0.03,0.14632617262558856,0.1463261726255885,5.551115123125783e-17
flat,93,ENTJ,rule_rsi,0.05,0.14320875240292544,0.1432087524029254,2.7755575615628914e-17
flat,93,ENTJ,rule_rsi,0.08,0.1349701780173042,0.1349701780173042,0.0
flat,93,ENTJ,rule_rsi,0.12,0.0,0.0,0.0
flat,93,INTJ,L5_full_level_free,0.03,0.1404257476402895,0.1404257476402895,0.0
flat,93,INTJ,L5_full_level_free,0.05,0.15315500256323694,0.1531550025632369,2.7755575615628914e-17
flat,93,INTJ,L5_full_level_free,0.08,0.18093173809894617,0.1809317380989461,5.551115123125783e-17
flat,93,INTJ,L5_full_level_free,0.12,0.20582780552777497,0.2058278055277749,5.551115123125783e-17
flat,93,INTJ,L5_level_free,0.03,0.1434290498872041,0.1434290498872041,0.0
flat,93,INTJ,L5_level_free,0.05,0.1529764652412766,0.1529764652412766,0.0
flat,93,INTJ,L5_level_free,0.08,0.18072225787843982,0.1807222578784398,2.7755575615628914e-17
flat,93,INTJ,L5_level_free,0.12,0.20582780552777485,0.2058278055277748,5.551115123125783e-17
flat,93,INTJ,always_hold,0.03,0.08426187911094454,0.0842618791109445,4.163336342344337e-17
flat,93,INTJ,always_hold,0.05,0.08233618052822128,0.0823361805282212,8.326672684688674e-17
flat,93,INTJ,always_hold,0.08,0.07388479604551113,0.0738847960455111,2.7755575615628914e-17
flat,93,INTJ,always_hold,0.12,0.07134012524000508,0.071340125240005,6.938893903907228e-17
flat,93,INTJ,band_hi,0.03,0.1332354550997355,0.1332354550997355,0.0
flat,93,INTJ,band_hi,0.05,0.155022330135182,0.155022330135182,0.0
flat,93,INTJ,band_hi,0.08,0.19966248848975304,0.199662488489753,5.551115123125783e-17
flat,93,INTJ,band_hi,0.12,0.20582780552777497,0.2058278055277749,5.551115123125783e-17
flat,93,INTJ,band_lo,0.03,0.0697854915734878,0.0697854915734878,0.0
flat,93,INTJ,band_lo,0.05,0.04737241371996314,0.0473724137199631,4.163336342344337e-17
flat,93,INTJ,band_lo,0.08,0.00308493085714612,0.0030849308571461,2.0383000842727483e-17
flat,93,INTJ,band_lo,0.12,0.0058563625077749926,0.0058563625077749,9.280770596475918e-17
flat,93,INTJ,constant_mix,0.03,0.09959711629025975,0.0995971162902597,4.163336342344337e-17
flat,93,INTJ,constant_mix,0.05,0.09890721049826287,0.0989072104982628,6.938893903907228e-17
flat,93,INTJ,constant_mix,0.08,0.09965567771561556,0.0996556777156155,6.938893903907228e-17
flat,93,INTJ,constant_mix,0.12,0.10608546884112557,0.1060854688411255,6.938893903907228e-17
flat,93,INTJ,mandate_conditional_oracle,0.03,0.014427682474749487,0.0144276824747494,8.673617379884035e-17
flat,93,INTJ,mandate_conditional_oracle,0.05,0.003574971788401427,0.0035749717884014,2.7321894746634712e-17
flat,93,INTJ,mandate_conditional_oracle,0.08,0.002512972683392887,0.0025129726833928,8.716985466783456e-17
flat,93,INTJ,mandate_conditional_oracle,0.12,0.00585636250777502,0.005856362507775,1.9949319973733282e-17
flat,93,INTJ,rule_analyst,0.03,0.15815277600560929,0.1581527760056092,8.326672684688674e-17
flat,93,INTJ,rule_analyst,0.05,0.1524918222173412,0.1524918222173412,0.0
flat,93,INTJ,rule_analyst,0.08,0.16180240041955207,0.161802400419552,8.326672684688674e-17
flat,93,INTJ,rule_analyst,0.12,0.2058278055277749,0.2058278055277749,0.0
flat,93,INTJ,rule_p_sma50,0.03,0.14417230462072234,0.1441723046207223,2.7755575615628914e-17
flat,93,INTJ,rule_p_sma50,0.05,0.13947208917759174,0.1394720891775917,2.7755575615628914e-17
flat,93,INTJ,rule_p_sma50,0.08,0.12428392702879015,0.1242839270287901,5.551115123125783e-17
flat,93,INTJ,rule_p_sma50,0.12,0.004593242471622211,0.0045932424716222,1.1275702593849246e-17
flat,93,INTJ,rule_rsi,0.03,0.14571666442199682,0.1457166644219968,2.7755575615628914e-17
flat,93,INTJ,rule_rsi,0.05,0.14180071051681073,0.1418007105168107,2.7755575615628914e-17
flat,93,INTJ,rule_rsi,0.08,0.13191671315584716,0.1319167131558471,5.551115123125783e-17
flat,93,INTJ,rule_rsi,0.12,0.0012706254312443155,0.0012706254312443,1.5395670849294163e-17
flat,93,ISFJ,L5_full_level_free,0.03,0.14237173563268674,0.1423717356326867,2.7755575615628914e-17
flat,93,ISFJ,L5_full_level_free,0.05,0.1562104035543978,0.1562104035543978,0.0
flat,93,ISFJ,L5_full_level_free,0.08,0.18397476174518035,0.1839747617451803,5.551115123125783e-17
flat,93,ISFJ,L5_full_level_free,0.12,0.20783470645689672,0.2078347064568967,2.7755575615628914e-17
flat,93,ISFJ,L5_level_free,0.03,0.1441323902098482,0.1441323902098482,0.0
flat,93,ISFJ,L5_level_free,0.05,0.1543485843002339,0.1543485843002339,0.0
flat,93,ISFJ,L5_level_free,0.08,0.18137001957298576,0.1813700195729857,5.551115123125783e-17
flat,93,ISFJ,L5_level_free,0.12,0.20491445519434437,0.2049144551943443,5.551115123125783e-17
flat,93,ISFJ,always_hold,0.03,0.08946478174492911,0.0894647817449291,1.3877787807814457e-17
flat,93,ISFJ,always_hold,0.05,0.08811062193796527,0.0881106219379652,6.938893903907228e-17
flat,93,ISFJ,always_hold,0.08,0.08236489302431993,0.0823648930243199,2.7755575615628914e-17
flat,93,ISFJ,always_hold,0.12,0.08100304003193637,0.0810030400319363,6.938893903907228e-17
flat,93,ISFJ,band_hi,0.03,0.1355643936246903,0.1355643936246903,0.0
flat,93,ISFJ,band_hi,0.05,0.15823482770503183,0.1582348277050318,2.7755575615628914e-17
flat,93,ISFJ,band_hi,0.08,0.20418157511096252,0.2041815751109625,2.7755575615628914e-17
flat,93,ISFJ,band_hi,0.12,0.2078347066877137,0.2078347066877137,0.0
flat,93,ISFJ,band_lo,0.03,0.06982103384668725,0.0698210338466872,5.551115123125783e-17
flat,93,ISFJ,band_lo,0.05,0.047698361815839245,0.0476983618158392,4.163336342344337e-17
flat,93,ISFJ,band_lo,0.08,0.004227716325464027,0.004227716325464,2.688821387764051e-17
flat,93,ISFJ,band_lo,0.12,0.004045422556234635,0.0040454225562346,3.469446951953614e-17
flat,93,ISFJ,constant_mix,0.03,0.10094514774967063,0.1009451477496706,2.7755575615628914e-17
flat,93,ISFJ,constant_mix,0.05,0.10127372151204239,0.1012737215120423,9.71445146547012e-17
flat,93,ISFJ,constant_mix,0.08,0.10171034676018531,0.1017103467601853,1.3877787807814457e-17
flat,93,ISFJ,constant_mix,0.12,0.10878480504872545,0.1087848050487254,5.551115123125783e-17
flat,93,ISFJ,mandate_conditional_oracle,0.03,0.013749964694306532,0.0137499646943065,3.2959746043559335e-17
flat,93,ISFJ,mandate_conditional_oracle,0.05,0.0037099525866438783,0.0037099525866438,7.849623728795052e-17
flat,93,ISFJ,mandate_conditional_oracle,0.08,0.003997004056553624,0.0039970040565536,2.42861286636753e-17
flat,93,ISFJ,mandate_conditional_oracle,0.12,0.001062474732011598,0.0010624747320115,9.80118763926896e-17
flat,93,ISFJ,rule_analyst,0.03,0.15891603157812895,0.1589160315781289,5.551115123125783e-17
flat,93,ISFJ,rule_analyst,0.05,0.1537661527190495,0.1537661527190495,0.0
flat,93,ISFJ,rule_analyst,0.08,0.1643929266362696,0.1643929266362696,0.0
flat,93,ISFJ,rule_analyst,0.12,0.2049144354073406,0.2049144354073406,0.0
flat,93,ISFJ,rule_p_sma50,0.03,0.1458224319607171,0.1458224319607171,0.0
flat,93,ISFJ,rule_p_sma50,0.05,0.14155721828451434,0.1415572182845143,2.7755575615628914e-17
flat,93,ISFJ,rule_p_sma50,0.08,0.1266626408203264,0.1266626408203264,0.0
flat,93,ISFJ,rule_p_sma50,0.12,0.004016277234153043,0.004016277234153,4.2500725161431774e-17
flat,93,ISFJ,rule_rsi,0.03,0.14745080143612546,0.1474508014361254,5.551115123125783e-17
flat,93,ISFJ,rule_rsi,0.05,0.14435964157386696,0.1443596415738669,5.551115123125783e-17
flat,93,ISFJ,rule_rsi,0.08,0.1368508866326578,0.1368508866326578,0.0
flat,93,ISFJ,rule_rsi,0.12,0.0010920109124123445,0.0010920109124123,4.445228907190568e-17
flat,94,ENTJ,L5_full_level_free,0.03,0.18048205341053064,0.1804820534105306,2.7755575615628914e-17
flat,94,ENTJ,L5_full_level_free,0.05,0.18997726147611146,0.1899772614761114,5.551115123125783e-17
flat,94,ENTJ,L5_full_level_free,0.08,0.19994902119398686,0.1999490211939868,5.551115123125783e-17
flat,94,ENTJ,L5_full_level_free,0.12,0.20137207018689285,0.2013720701868928,5.551115123125783e-17
flat,94,ENTJ,L5_level_free,0.03,0.1008916928578701,0.1008916928578701,0.0
flat,94,ENTJ,L5_level_free,0.05,0.10091444189366933,0.1009144418936693,2.7755575615628914e-17
flat,94,ENTJ,L5_level_free,0.08,0.10140646373758527,0.1014064637375852,6.938893903907228e-17
flat,94,ENTJ,L5_level_free,0.12,0.10448774401924814,0.1044877440192481,4.163336342344337e-17
flat,94,ENTJ,always_hold,0.03,0.09570184591951546,0.0957018459195154,5.551115123125783e-17
flat,94,ENTJ,always_hold,0.05,0.0951079932155606,0.0951079932155606,0.0
flat,94,ENTJ,always_hold,0.08,0.09411598501257216,0.0941159850125721,6.938893903907228e-17
flat,94,ENTJ,always_hold,0.12,0.09464541146578873,0.0946454114657887,2.7755575615628914e-17
flat,94,ENTJ,band_hi,0.03,0.1798338643677297,0.1798338643677297,0.0
flat,94,ENTJ,band_hi,0.05,0.1895057489121826,0.1895057489121826,0.0
flat,94,ENTJ,band_hi,0.08,0.19960805381237656,0.1996080538123765,5.551115123125783e-17
flat,94,ENTJ,band_hi,0.12,0.20100995382131281,0.2010099538213128,2.7755575615628914e-17
flat,94,ENTJ,band_lo,0.03,0.019858156028368795,0.0198581560283687,9.367506770274758e-17
flat,94,ENTJ,band_lo,0.05,0.01008403361344538,0.0100840336134453,7.979727989493313e-17
flat,94,ENTJ,band_lo,0.08,0.0,0.0,0.0
flat,94,ENTJ,band_lo,0.12,0.0,0.0,0.0
flat,94,ENTJ,constant_mix,0.03,0.1008916928578701,0.1008916928578701,0.0
flat,94,ENTJ,constant_mix,0.05,0.10091444189366933,0.1009144418936693,2.7755575615628914e-17
flat,94,ENTJ,constant_mix,0.08,0.10140646373758527,0.1014064637375852,6.938893903907228e-17
flat,94,ENTJ,constant_mix,0.12,0.10448774401924814,0.1044877440192481,4.163336342344337e-17
flat,94,ENTJ,mandate_conditional_oracle,0.03,0.0016842616519545767,0.0016842616519545,7.676151381197371e-17
flat,94,ENTJ,mandate_conditional_oracle,0.05,7.062955692611137e-05,7.062955692611137e-05,0.0
flat,94,ENTJ,mandate_conditional_oracle,0.08,0.0,0.0,0.0
flat,94,ENTJ,mandate_conditional_oracle,0.12,0.0,0.0,0.0
flat,94,ENTJ,rule_analyst,0.03,0.0879158878496599,0.0879158878496599,0.0
flat,94,ENTJ,rule_analyst,0.05,0.09737129867407131,0.0973712986740713,1.3877787807814457e-17
flat,94,ENTJ,rule_analyst,0.08,0.10296468609985578,0.1029646860998557,6.938893903907228e-17
flat,94,ENTJ,rule_analyst,0.12,0.1107134289142642,0.1107134289142642,0.0
flat,94,ENTJ,rule_p_sma50,0.03,0.07994622099252738,0.0799462209925273,8.326672684688674e-17
flat,94,ENTJ,rule_p_sma50,0.05,0.08257175316008503,0.082571753160085,2.7755575615628914e-17
flat,94,ENTJ,rule_p_sma50,0.08,0.07653379315585448,0.0765337931558544,8.326672684688674e-17
flat,94,ENTJ,rule_p_sma50,0.12,0.011652038600695802,0.0116520386006958,1.734723475976807e-18
flat,94,ENTJ,rule_rsi,0.03,0.08383882922539268,0.0838388292253926,8.326672684688674e-17
flat,94,ENTJ,rule_rsi,0.05,0.08589818845761077,0.0858981884576107,6.938893903907228e-17
flat,94,ENTJ,rule_rsi,0.08,0.07931281435966948,0.0793128143596694,8.326672684688674e-17
flat,94,ENTJ,rule_rsi,0.12,0.011557523313114012,0.011557523313114,1.214306433183765e-17
flat,94,INTJ,L5_full_level_free,0.03,0.18036174698752236,0.1803617469875223,5.551115123125783e-17
flat,94,INTJ,L5_full_level_free,0.05,0.18975554898578006,0.18975554898578,5.551115123125783e-17
flat,94,INTJ,L5_full_level_free,0.08,0.19988036679777954,0.1998803667977795,2.7755575615628914e-17
flat,94,INTJ,L5_full_level_free,0.12,0.2000330393700693,0.2000330393700693,0.0
flat,94,INTJ,L5_level_free,0.03,0.10042950765315198,0.1004295076531519,8.326672684688674e-17
flat,94,INTJ,L5_level_free,0.05,0.10013173100678305,0.100131731006783,4.163336342344337e-17
flat,94,INTJ,L5_level_free,0.08,0.09951679019789626,0.0995167901978962,6.938893903907228e-17
flat,94,INTJ,L5_level_free,0.12,0.09975329791210519,0.0997532979121051,8.326672684688674e-17
flat,94,INTJ,always_hold,0.03,0.08753551836570414,0.0875355183657041,4.163336342344337e-17
flat,94,INTJ,always_hold,0.05,0.08580580434676852,0.0858058043467685,1.3877787807814457e-17
flat,94,INTJ,always_hold,0.08,0.08302477029131251,0.0830247702913125,1.3877787807814457e-17
flat,94,INTJ,always_hold,0.12,0.08467699939216343,0.0846769993921634,2.7755575615628914e-17
flat,94,INTJ,band_hi,0.03,0.18036174701915758,0.1803617470191575,8.326672684688674e-17
flat,94,INTJ,band_hi,0.05,0.18975554894750066,0.1897555489475006,5.551115123125783e-17
flat,94,INTJ,band_hi,0.08,0.1998803667977795,0.1998803667977795,0.0
flat,94,INTJ,band_hi,0.12,0.20003303937006925,0.2000330393700692,5.551115123125783e-17
flat,94,INTJ,band_lo,0.03,0.022940103284765465,0.0229401032847654,6.591949208711867e-17
flat,94,INTJ,band_lo,0.05,0.013231352054149397,0.0132313520541493,9.71445146547012e-17
flat,94,INTJ,band_lo,0.08,0.0033171695192066677,0.0033171695192066,6.765421556309548e-17
flat,94,INTJ,band_lo,0.12,0.002370336057203471,0.0023703360572034,7.112366251504909e-17
flat,94,INTJ,constant_mix,0.03,0.10042950765315198,0.1004295076531519,8.326672684688674e-17
flat,94,INTJ,constant_mix,0.05,0.10013173100678305,0.100131731006783,4.163336342344337e-17
flat,94,INTJ,constant_mix,0.08,0.09951679019789626,0.0995167901978962,6.938893903907228e-17
flat,94,INTJ,constant_mix,0.12,0.09975329791210519,0.0997532979121051,8.326672684688674e-17
flat,94,INTJ,mandate_conditional_oracle,0.03,0.00503403556258133,0.0050340355625813,2.949029909160572e-17
flat,94,INTJ,mandate_conditional_oracle,0.05,0.003425504592304471,0.0034255045923044,7.068998164605489e-17
flat,94,INTJ,mandate_conditional_oracle,0.08,0.003317183665556287,0.0033171836655562,8.716985466783456e-17
flat,94,INTJ,mandate_conditional_oracle,0.12,0.002370336041594645,0.0023703360415946,4.5102810375396984e-17
flat,94,INTJ,rule_analyst,0.03,0.09004356415458148,0.0900435641545814,8.326672684688674e-17
flat,94,INTJ,rule_analyst,0.05,0.09935520655426501,0.099355206554265,1.3877787807814457e-17
flat,94,INTJ,rule_analyst,0.08,0.10494362803914602,0.104943628039146,1.3877787807814457e-17
flat,94,INTJ,rule_analyst,0.12,0.11201062908384116,0.1120106290838411,5.551115123125783e-17
flat,94,INTJ,rule_p_sma50,0.03,0.08129736483535648,0.0812973648353564,6.938893903907228e-17
flat,94,INTJ,rule_p_sma50,0.05,0.0841564308810191,0.0841564308810191,0.0
flat,94,INTJ,rule_p_sma50,0.08,0.07791505565722064,0.0779150556572206,4.163336342344337e-17
flat,94,INTJ,rule_p_sma50,0.12,0.01321131715113729,0.0132113171511372,9.020562075079397e-17
flat,94,INTJ,rule_rsi,0.03,0.08571629974432568,0.0857162997443256,8.326672684688674e-17
flat,94,INTJ,rule_rsi,0.05,0.08748982880672213,0.0874898288067221,2.7755575615628914e-17
flat,94,INTJ,rule_rsi,0.08,0.08030367893377707,0.080303678933777,6.938893903907228e-17
flat,94,INTJ,rule_rsi,0.12,0.013211142061380278,0.0132111420613802,7.806255641895632e-17
flat,94,ISFJ,L5_full_level_free,0.03,0.18106520748941038,0.1810652074894103,8.326672684688674e-17
flat,94,ISFJ,L5_full_level_free,0.05,0.19070155023478297,0.1907015502347829,5.551115123125783e-17
flat,94,ISFJ,L5_full_level_free,0.08,0.19997704609810998,0.1999770460981099,8.326672684688674e-17
flat,94,ISFJ,L5_full_level_free,0.12,0.19694473711783747,0.1969447371178374,8.326672684688674e-17
flat,94,ISFJ,L5_level_free,0.03,0.09902535521530387,0.0990253552153038,6.938893903907228e-17
flat,94,ISFJ,L5_level_free,0.05,0.09941407392559998,0.0994140739255999,8.326672684688674e-17
flat,94,ISFJ,L5_level_free,0.08,0.09954347098001931,0.0995434709800193,1.3877787807814457e-17
flat,94,ISFJ,L5_level_free,0.12,0.10096973609490607,0.100969736094906,6.938893903907228e-17
flat,94,ISFJ,always_hold,0.03,0.09175001126057515,0.0917500112605751,5.551115123125783e-17
flat,94,ISFJ,always_hold,0.05,0.0906013116747455,0.0906013116747455,0.0
flat,94,ISFJ,always_hold,0.08,0.08881055099299111,0.0888105509929911,1.3877787807814457e-17
flat,94,ISFJ,always_hold,0.12,0.0899650212537831,0.0899650212537831,0.0
flat,94,ISFJ,band_hi,0.03,0.18094990507524977,0.1809499050752497,8.326672684688674e-17
flat,94,ISFJ,band_hi,0.05,0.19074951360588666,0.1907495136058866,5.551115123125783e-17
flat,94,ISFJ,band_hi,0.08,0.20106865713058386,0.2010686571305838,5.551115123125783e-17
flat,94,ISFJ,band_hi,0.12,0.20359552655160812,0.2035955265516081,2.7755575615628914e-17
flat,94,ISFJ,band_lo,0.03,0.02299815778882876,0.0229981577888287,6.245004513516506e-17
flat,94,ISFJ,band_lo,0.05,0.01335634257898531,0.0133563425789853,1.0408340855860843e-17
flat,94,ISFJ,band_lo,0.08,0.003179971834610524,0.0031799718346105,2.42861286636753e-17
flat,94,ISFJ,band_lo,0.12,0.0018382646968946438,0.0018382646968946,4.380176776841438e-17
flat,94,ISFJ,constant_mix,0.03,0.09902535521530387,0.0990253552153038,6.938893903907228e-17
flat,94,ISFJ,constant_mix,0.05,0.09941407392559998,0.0994140739255999,8.326672684688674e-17
flat,94,ISFJ,constant_mix,0.08,0.09954347098001931,0.0995434709800193,1.3877787807814457e-17
flat,94,ISFJ,constant_mix,0.12,0.10096973609490607,0.100969736094906,6.938893903907228e-17
flat,94,ISFJ,mandate_conditional_oracle,0.03,0.004526361823453434,0.0045263618234534,3.469446951953614e-17
flat,94,ISFJ,mandate_conditional_oracle,0.05,0.0031034964961527637,0.0031034964961527,6.375108774214766e-17
flat,94,ISFJ,mandate_conditional_oracle,0.08,0.0027933828703087045,0.0027933828703087,4.336808689942018e-18
flat,94,ISFJ,mandate_conditional_oracle,0.12,0.002075876837443708,0.0020758768374437,8.239936510889834e-18
flat,94,ISFJ,rule_analyst,0.03,0.08963294391049141,0.0896329439104914,1.3877787807814457e-17
flat,94,ISFJ,rule_analyst,0.05,0.09919261406574767,0.0991926140657476,6.938893903907228e-17
flat,94,ISFJ,rule_analyst,0.08,0.10546991489924828,0.1054699148992482,8.326672684688674e-17
flat,94,ISFJ,rule_analyst,0.12,0.11394976552921848,0.1139497655292184,8.326672684688674e-17
flat,94,ISFJ,rule_p_sma50,0.03,0.08180733906834836,0.0818073390683483,5.551115123125783e-17
flat,94,ISFJ,rule_p_sma50,0.05,0.08461340498900646,0.0846134049890064,6.938893903907228e-17
flat,94,ISFJ,rule_p_sma50,0.08,0.07851918622569096,0.0785191862256909,5.551115123125783e-17
flat,94,ISFJ,rule_p_sma50,0.12,0.013244584464101527,0.0132445844641015,2.6020852139652106e-17
flat,94,ISFJ,rule_rsi,0.03,0.0859341536511371,0.0859341536511371,0.0
flat,94,ISFJ,rule_rsi,0.05,0.08795736972686731,0.0879573697268673,1.3877787807814457e-17
flat,94,ISFJ,rule_rsi,0.08,0.08143998502665199,0.0814399850266519,9.71445146547012e-17
flat,94,ISFJ,rule_rsi,0.12,0.013195344741955791,0.0131953447419557,9.194034422677078e-17
flat,95,ENTJ,L5_full_level_free,0.03,0.02616865841788339,0.0261686584178833,9.020562075079397e-17
flat,95,ENTJ,L5_full_level_free,0.05,0.020043248151577903,0.0200432481515779,3.469446951953614e-18
flat,95,ENTJ,L5_level_free,0.03,0.05995003130057805,0.059950031300578,4.85722573273506e-17
flat,95,ENTJ,L5_level_free,0.05,0.05506656081783111,0.0550665608178311,6.938893903907228e-18
flat,95,ENTJ,always_hold,0.03,0.10157011571615088,0.1015701157161508,8.326672684688674e-17
flat,95,ENTJ,always_hold,0.05,0.10367835354636523,0.1036783535463652,2.7755575615628914e-17
flat,95,ENTJ,band_hi,0.03,0.07414382880930072,0.0741438288093007,1.3877787807814457e-17
flat,95,ENTJ,band_hi,0.05,0.08709757355665318,0.0870975735566531,8.326672684688674e-17
flat,95,ENTJ,band_lo,0.03,0.12884615384615383,0.1288461538461538,2.7755575615628914e-17
flat,95,ENTJ,band_lo,0.05,0.11636363636363639,0.1163636363636363,9.71445146547012e-17
flat,95,ENTJ,constant_mix,0.03,0.10132443797891642,0.1013244379789164,2.7755575615628914e-17
flat,95,ENTJ,constant_mix,0.05,0.10075426689401869,0.1007542668940186,8.326672684688674e-17
flat,95,ENTJ,mandate_conditional_oracle,0.03,0.03215599235669791,0.0321559923566979,6.938893903907228e-18
flat,95,ENTJ,mandate_conditional_oracle,0.05,0.001426470543659101,0.0014264705436591,1.0842021724855044e-18
